lag,direction,F_statistic,p_value,ETF
2,Flows → Returns,1.04734754138404,0.3616047936413116,ARKW
3,Flows → Returns,1.8907778339454746,0.15100363060298508,ARKW
4,Flows → Returns,1.2536557656485547,0.3106176336713816,ARKW
5,Flows → Returns,1.4645129571121556,0.2352988716520283,ARKW
1,Returns → Flows,0.009460032257335936,0.9228589766128439,ARKX
2,Returns → Flows,1.5810981866576397,0.21512506320457286,ARKX
3,Returns → Flows,1.6551242557180867,0.1883142628707164,ARKX
4,Returns → Flows,1.361343750119267,0.2613192197296469,ARKX
5,Returns → Flows,1.110329569993165,0.368407547972377,ARKX
1,Flows → Returns,0.04922298754808771,0.8252138668969451,ARKX
2,Flows → Returns,0.07677391439999118,0.926200107940142,ARKX
3,Flows → Returns,0.3672223830686084,0.776949225524687,ARKX
4,Flows → Returns,0.30779793113985127,0.8713563783653595,ARKX
5,Flows → Returns,0.7146146581558828,0.6157227688707091,ARKX
1,Returns → Flows,0.6672564472411443,0.4161668000950476,ARTY
2,Returns → Flows,0.5810482842774687,0.5614672444015152,ARTY
3,Returns → Flows,0.32429866796721063,0.8077777730509147,ARTY
4,Returns → Flows,0.12836426269535847,0.9717138296716992,ARTY
5,Returns → Flows,0.8724597380617964,0.5035868300001793,ARTY
1,Flows → Returns,0.00539861240780348,0.9415909918587108,ARTY
2,Flows → Returns,0.14774621137614513,0.8628660013687226,ARTY
3,Flows → Returns,1.3490406127964873,0.26407080420023266,ARTY
4,Flows → Returns,0.9803771441549699,0.42299978114682824,ARTY
5,Flows → Returns,1.0724004450726592,0.38219221366790845,ARTY
1,Returns → Flows,3.181166468943002,0.08269599685177088,BKGI
2,Returns → Flows,2.0219477681998086,0.14801199808859117,BKGI
3,Returns → Flows,1.4891128712108723,0.23678183419398288,BKGI
4,Returns → Flows,2.0822468202321924,0.10988019261469402,BKGI
5,Returns → Flows,1.209380415108017,0.33364399647748155,BKGI
1,Flows → Returns,0.755927386813273,0.3902114543080629,BKGI
2,Flows → Returns,1.1959847079710897,0.3148089635136141,BKGI
3,Flows → Returns,1.3555284748923595,0.27457135986867953,BKGI
4,Flows → Returns,1.6363960933275443,0.1928980192652703,BKGI
5,Flows → Returns,1.6344167150382567,0.18759382390499096,BKGI
1,Returns → Flows,2.049661763493178,0.15552181792789885,BLOK
2,Returns → Flows,1.9413115221357637,0.1493497023912249,BLOK
3,Returns → Flows,1.325531144041776,0.2711258228016002,BLOK
4,Returns → Flows,2.3495135015221473,0.060567925903473256,BLOK
5,Returns → Flows,2.003401818040758,0.08657641088590272,BLOK
1,Flows → Returns,0.5645458458819859,0.4542917403239509,BLOK
2,Flows → Returns,0.4592605914435153,0.6331910246023291,BLOK
3,Flows → Returns,1.209033648023394,0.3111702280217959,BLOK
4,Flows → Returns,0.9991697696280054,0.41259799908528116,BLOK
5,Flows → Returns,0.937675601917125,0.4610827058465672,BLOK
1,Returns → Flows,0.0023896713169452317,0.9610993802764188,BOTZ
2,Returns → Flows,1.1852882700837448,0.309602167931253,BOTZ
3,Returns → Flows,0.6114397290987363,0.609056885858982,BOTZ
4,Returns → Flows,0.6233204927832319,0.6469147767892913,BOTZ
5,Returns → Flows,0.4729518290055511,0.7956228805157666,BOTZ
1,Flows → Returns,0.4136070789379683,0.5214707161314217,BOTZ
2,Flows → Returns,0.4067925477646698,0.666798101215792,BOTZ
3,Flows → Returns,0.4331883789567246,0.7296772930877398,BOTZ
4,Flows → Returns,0.4495235465501342,0.772520079470787,BOTZ
5,Flows → Returns,0.4643275947323616,0.8019488655578048,BOTZ
1,Returns → Flows,0.0006590048587296766,0.9795887848442104,BUG
2,Returns → Flows,3.6413807222273196,0.031226514590370374,BUG
3,Returns → Flows,2.3741489022261093,0.07776935905833449,BUG
4,Returns → Flows,2.588913410447633,0.04478271079024563,BUG
5,Returns → Flows,2.2331303088626524,0.06202397640504079,BUG
1,Flows → Returns,0.3012950223573471,0.5847241637578011,BUG
2,Flows → Returns,0.17050517839530616,0.8435829683960274,BUG
3,Flows → Returns,0.2815669765134086,0.8385255104190301,BUG
4,Flows → Returns,0.238094206679024,0.9158165026744063,BUG
5,Flows → Returns,0.30521999352018175,0.9079740532554429,BUG
1,Returns → Flows,0.6409230219107094,0.4247236286783451,CGW
2,Returns → Flows,0.4957233486912694,0.6102106244077878,CGW
3,Returns → Flows,0.424072925859466,0.7360465365226394,CGW
4,Returns → Flows,1.0979973856244423,0.3603325399782925,CGW
5,Returns → Flows,0.8194501941159884,0.5379423477569114,CGW
1,Flows → Returns,0.8918217929226318,0.3465995053370452,CGW
2,Flows → Returns,0.48410710700170134,0.61728975253699,CGW
3,Flows → Returns,0.3646503645722545,0.7786282761224174,CGW
4,Flows → Returns,2.483285006685527,0.046774151784596735,CGW
5,Flows → Returns,2.125618564493704,0.06639755959084509,CGW
1,Returns → Flows,0.7068369414085078,0.40191934442882604,DSI
2,Returns → Flows,0.8468712259214214,0.4309702025701653,DSI
3,Returns → Flows,0.5593196817999063,0.6427814938312579,DSI
4,Returns → Flows,0.40656060944159883,0.8036622698008451,DSI
5,Returns → Flows,0.9434249131066774,0.4553380562018564,DSI
1,Flows → Returns,0.21899473874347886,0.6405294824089116,DSI
2,Flows → Returns,0.3317713235485417,0.718222229167603,DSI
3,Flows → Returns,0.8200804180208037,0.48493071573943825,DSI
4,Flows → Returns,1.8961756604613695,0.11482696832433603,DSI
5,Flows → Returns,1.5609700456179472,0.1756814453705954,DSI
1,Returns → Flows,0.16514325788585132,0.6858640445190168,DTCR
2,Returns → Flows,0.08784914951692263,0.9160186044353645,DTCR
3,Returns → Flows,0.48453299024082935,0.6943822445817041,DTCR
4,Returns → Flows,0.28985899056910525,0.8832837306467004,DTCR
5,Returns → Flows,0.7093664270201929,0.6191958881595017,DTCR
1,Flows → Returns,0.15101309384497788,0.698900387187368,DTCR
2,Flows → Returns,0.29261086013433857,0.7473892237821073,DTCR
3,Flows → Returns,0.23771684509553462,0.8696887336837221,DTCR
4,Flows → Returns,0.22080518350050946,0.9256638074684117,DTCR
5,Flows → Returns,0.1613815356830218,0.9754657775374651,DTCR
1,Returns → Flows,0.16395013441237785,0.6861590885706397,FPX
2,Returns → Flows,1.0499121841809786,0.35274688981984387,FPX
3,Returns → Flows,0.8014789678125543,0.4951139273748598,FPX
4,Returns → Flows,0.643241413674187,0.6326067526896919,FPX
5,Returns → Flows,0.503473175601712,0.7731885416015696,FPX
1,Flows → Returns,0.009790804042199036,0.921319701804981,FPX
2,Flows → Returns,0.013344355250433846,0.9867455590408566,FPX
3,Flows → Returns,0.16272540731056434,0.921280708851095,FPX
4,Flows → Returns,0.14797040267664768,0.9636161277732788,FPX
5,Flows → Returns,0.28811271982025743,0.918862520085655,FPX
1,Returns → Flows,0.012395444916003029,0.9115091631607364,GII
2,Returns → Flows,0.6496148323656084,0.5238363648716841,GII
3,Returns → Flows,0.4341778572589961,0.7288784189750867,GII
4,Returns → Flows,0.3564773586428148,0.8391468113409842,GII
5,Returns → Flows,0.2742738890571153,0.926498391680124,GII
1,Flows → Returns,0.5869588506554096,0.4448782226671667,GII
2,Flows → Returns,0.4604677780760605,0.6319543450867241,GII
3,Flows → Returns,0.3717724375994376,0.7734944210306893,GII
4,Flows → Returns,0.3709793312407666,0.8289832668939011,GII
5,Flows → Returns,0.3067250311199402,0.9081478224537407,GII
1,Returns → Flows,2.313579122797007,0.13048784430140256,GNR
2,Returns → Flows,1.8497777075881474,0.1611503727182173,GNR
3,Returns → Flows,1.5878188467001424,0.1952468582427772,GNR
4,Returns → Flows,0.8210502304867957,0.5139476260939232,GNR
5,Returns → Flows,0.8724347281019347,0.501631689709642,GNR
1,Flows → Returns,0.07458143170614748,0.7851789978462127,GNR
2,Flows → Returns,1.1725852462304567,0.31263051294727723,GNR
3,Flows → Returns,2.315804466494414,0.07857180619381433,GNR
4,Flows → Returns,1.8137104200348864,0.1299061916140596,GNR
5,Flows → Returns,1.4531000087451262,0.20974176558935367,GNR
1,Returns → Flows,1.1854534939533703,0.27810601194762363,GRID
2,Returns → Flows,0.9519581631306118,0.3885042765010581,GRID
3,Returns → Flows,0.8894439255244178,0.44843850880614167,GRID
4,Returns → Flows,1.252033439828492,0.29221152848092935,GRID
5,Returns → Flows,1.0081079753092541,0.41568379260948857,GRID
1,Flows → Returns,0.9255494861367362,0.3376690274339976,GRID
2,Flows → Returns,0.43629482419084786,0.6473156472989501,GRID
3,Flows → Returns,0.3203496393056735,0.81064451762094,GRID
4,Flows → Returns,0.9108606171478499,0.4597008177257417,GRID
5,Flows → Returns,0.767008397634274,0.5752029138695414,GRID
1,Returns → Flows,5.0382580241197905,0.026350666840537818,GUNR
2,Returns → Flows,3.87854374501721,0.022972535251246616,GUNR
3,Returns → Flows,4.779792696280183,0.0033783756580986887,GUNR
4,Returns → Flows,3.868511325194519,0.005268177853487983,GUNR
5,Returns → Flows,3.2603095475078154,0.008333404197505046,GUNR
1,Flows → Returns,1.0462489108859603,0.3081242980065192,GUNR
2,Flows → Returns,0.4624760019797298,0.6306949272661289,GUNR
3,Flows → Returns,0.6529499868749591,0.5824400330823123,GUNR
4,Flows → Returns,1.7576049685364352,0.141209961054233,GUNR
5,Flows → Returns,1.9016987165589596,0.09840545141263869,GUNR
1,Returns → Flows,0.08047025613846934,0.777298545229551,IFRA
2,Returns → Flows,0.46503306791435717,0.6296318316799339,IFRA
3,Returns → Flows,0.4258872999078452,0.7349367330543108,IFRA
4,Returns → Flows,0.7947062921981987,0.5319519968191841,IFRA
5,Returns → Flows,0.6739697221092553,0.6443574658711166,IFRA
1,Flows → Returns,1.2280686287948401,0.27067171533134726,IFRA
2,Flows → Returns,0.7282132094263446,0.4856247560750666,IFRA
3,Flows → Returns,1.8794190303816591,0.13908414239732497,IFRA
4,Flows → Returns,2.517512620910866,0.04739357354452505,IFRA
5,Flows → Returns,1.9487407203597105,0.09539658642321695,IFRA
1,Returns → Flows,0.036909397357295474,0.8479260418138466,IGE
2,Returns → Flows,3.655399527686651,0.02838588813370475,IGE
3,Returns → Flows,3.4112269082543567,0.01943069399705212,IGE
4,Returns → Flows,2.7567543506593237,0.030534544161695015,IGE
5,Returns → Flows,2.4993506261467,0.03390909052862597,IGE
1,Flows → Returns,1.32925349870114,0.2508888603190307,IGE
2,Flows → Returns,1.143171830991287,0.3218063615633712,IGE
3,Flows → Returns,1.4624569253382655,0.22763265550414513,IGE
4,Flows → Returns,1.7542148761607967,0.14192167224898466,IGE
5,Flows → Returns,1.4200866102255723,0.22126864204976282,IGE
1,Returns → Flows,3.079120497369108,0.0814755602197479,IGF
2,Returns → Flows,1.3738872547192977,0.25656117708906884,IGF
3,Returns → Flows,1.3935813317302228,0.24750963802717446,IGF
4,Returns → Flows,1.1865614388903976,0.31971122759166776,IGF
5,Returns → Flows,1.572768704527014,0.1722731794957497,IGF
1,Flows → Returns,0.4634857606731103,0.4971158618838091,IGF
2,Flows → Returns,0.4335948199427531,0.6490547863415406,IGF
3,Flows → Returns,0.4557457127317767,0.7136698373856627,IGF
4,Flows → Returns,0.5247159628603664,0.7177310973085461,IGF
5,Flows → Returns,0.7081476831251926,0.6183458702149547,IGF
1,Returns → Flows,0.4119758453003096,0.5224980245142112,IZRL
2,Returns → Flows,0.5574357197433008,0.5745771197291414,IZRL
3,Returns → Flows,0.48763641326433654,0.6917274976998535,IZRL
4,Returns → Flows,0.47600127642652373,0.7532344175362494,IZRL
5,Returns → Flows,0.467714329225324,0.7992770214432369,IZRL
1,Flows → Returns,0.3196941974269478,0.5731105786952054,IZRL
2,Flows → Returns,0.2286168201295858,0.7960791533851016,IZRL
3,Flows → Returns,0.5015764519158089,0.6821480695889628,IZRL
4,Flows → Returns,0.4275055329428822,0.7883991738454166,IZRL
5,Flows → Returns,0.6570117554800932,0.6569943309526676,IZRL
1,Returns → Flows,0.03479842240877254,0.8524385307644984,JUST
2,Returns → Flows,0.8575170071464936,0.4277679782738347,JUST
3,Returns → Flows,0.8902403215137633,0.44971125222503394,JUST
4,Returns → Flows,0.9492164657901335,0.4400451518306244,JUST
5,Returns → Flows,0.7507416304801751,0.5880317791700649,JUST
1,Flows → Returns,0.020166369586404925,0.8873908271745095,JUST
2,Flows → Returns,0.12297201030300635,0.8844418421527609,JUST
3,Flows → Returns,0.22978548171293686,0.8754110660285492,JUST
4,Flows → Returns,0.6019563551666076,0.6623066520364307,JUST
5,Flows → Returns,0.31812678391501537,0.9006875842290067,JUST
1,Returns → Flows,4.447290379867084,0.03786478121159466,KOMP
2,Returns → Flows,2.461238047242152,0.09153655346048037,KOMP
3,Returns → Flows,2.4055372447898016,0.07344014447235271,KOMP
4,Returns → Flows,2.2144173763767645,0.07514885137934409,KOMP
5,Returns → Flows,1.7372248610320886,0.136662057765881,KOMP
1,Flows → Returns,2.143638088336281,0.14680790627308232,KOMP
2,Flows → Returns,4.074101775584589,0.020520792190929133,KOMP
3,Flows → Returns,2.923964560806935,0.038869074265637946,KOMP
4,Flows → Returns,2.262878665345749,0.06997711071680786,KOMP
5,Flows → Returns,3.5851642724149255,0.005866261385745874,KOMP
1,Returns → Flows,5.614574076461558,0.01916666489606438,LIT
2,Returns → Flows,4.325653533607674,0.015063546526178286,LIT
3,Returns → Flows,2.8036742176374845,0.04225577951605109,LIT
4,Returns → Flows,2.0906426723935483,0.08557184820623892,LIT
5,Returns → Flows,1.8166873632575689,0.11399175147958006,LIT
1,Flows → Returns,0.012000710494037062,0.9129238041253419,LIT
2,Flows → Returns,0.3750937123519111,0.6879233472613416,LIT
3,Flows → Returns,0.7310976189719477,0.5351682426873838,LIT
4,Flows → Returns,1.1361609794016776,0.3423355935793836,LIT
5,Flows → Returns,1.2043243111816082,0.31080210299257366,LIT
1,Returns → Flows,0.9199303268274326,0.33913504315371035,MOO
2,Returns → Flows,1.1088129082033404,0.3328717349429184,MOO
3,Returns → Flows,0.7669731947575456,0.514450194285788,MOO
4,Returns → Flows,3.6948553435658456,0.006940511251828694,MOO
5,Returns → Flows,2.74554111428895,0.02161817487124881,MOO
1,Flows → Returns,0.3309859999814644,0.565996033720223,MOO
2,Flows → Returns,1.839646697938758,0.16274834813447875,MOO
3,Flows → Returns,1.407176731625054,0.24346211654679217,MOO
4,Flows → Returns,1.403833699238432,0.236189116759565,MOO
5,Flows → Returns,1.132733766377414,0.3463774524027622,MOO
1,Returns → Flows,0.30291750645204135,0.5840054523714134,MSOS
2,Returns → Flows,0.18409634113993803,0.8323237562930942,MSOS
3,Returns → Flows,0.13658518627056201,0.9377852512557054,MSOS
4,Returns → Flows,0.03665745637246314,0.9973548657436506,MSOS
5,Returns → Flows,0.12381856191234511,0.9864305580037847,MSOS
1,Flows → Returns,1.9389309406040611,0.16868006302656327,MSOS
2,Flows → Returns,1.5912183059986296,0.21215164402771758,MSOS
3,Flows → Returns,0.8495361073691661,0.47260305302532846,MSOS
4,Flows → Returns,0.5856955808740322,0.6743463022731688,MSOS
5,Flows → Returns,0.5904387349944232,0.7072343479716785,MSOS
1,Returns → Flows,0.4369522804703263,0.5096757750238461,NFRA
2,Returns → Flows,0.2907772078381068,0.7481391921605451,NFRA
3,Returns → Flows,0.30941100277429784,0.8185524625139262,NFRA
4,Returns → Flows,0.6272453176993219,0.643890454091131,NFRA
5,Returns → Flows,1.0185488650970853,0.409516510987001,NFRA
1,Flows → Returns,0.073914993505659,0.7861172621868724,NFRA
2,Flows → Returns,0.32542226622218295,0.7227750193914506,NFRA
3,Flows → Returns,0.7021088726964329,0.55236386691575,NFRA
4,Flows → Returns,0.6103641627625076,0.6558823534936116,NFRA
5,Flows → Returns,0.5740352183011022,0.7197868387518327,NFRA
1,Returns → Flows,0.5111399058407144,0.4762324312484091,PAVE
2,Returns → Flows,2.1679373821410373,0.11965712009364408,PAVE
3,Returns → Flows,1.2538765117889803,0.2944772292662511,PAVE
4,Returns → Flows,1.6479319288446745,0.16854770010601197,PAVE
5,Returns → Flows,1.9050137099359987,0.10088628112654555,PAVE
1,Flows → Returns,0.0022872138411317365,0.9619467000896464,PAVE
2,Flows → Returns,0.18770873076170366,0.829141758479671,PAVE
3,Flows → Returns,0.3836973402259219,0.7649710511029743,PAVE
4,Flows → Returns,0.24829642087032774,0.9100515490661526,PAVE
5,Flows → Returns,0.3582001218622232,0.8757596687427809,PAVE
1,Returns → Flows,1.3551940934390223,0.2463381292187167,PBW
2,Returns → Flows,0.8553750039887651,0.42736514616391963,PBW
3,Returns → Flows,0.5401923899191647,0.6555708495187506,PBW
4,Returns → Flows,0.4176033316225426,0.7957163274442541,PBW
5,Returns → Flows,0.3945796335250559,0.8518228140646851,PBW
1,Flows → Returns,0.7779413783340253,0.3792726187331258,PBW
2,Flows → Returns,0.20486591747272684,0.8150038943808089,PBW
3,Flows → Returns,1.0269916052342514,0.38283382764235147,PBW
4,Flows → Returns,1.276491667167623,0.2824707014761372,PBW
5,Flows → Returns,1.081781018704293,0.3735747780537625,PBW
1,Returns → Flows,3.7805908325610034,0.05384112871995588,PHO
2,Returns → Flows,2.6044641238967485,0.07757475931849976,PHO
3,Returns → Flows,1.7465750891253669,0.16048222222703182,PHO
4,Returns → Flows,1.3522300499667568,0.2540713901866688,PHO
5,Returns → Flows,0.961079675586604,0.444269963851204,PHO
1,Flows → Returns,1.8469994678963788,0.17630264329071305,PHO
2,Flows → Returns,0.9462536806446412,0.3906965839329022,PHO
3,Flows → Returns,0.766025290770097,0.5149895628610157,PHO
4,Flows → Returns,0.777769650816962,0.5415375119164032,PHO
5,Flows → Returns,0.676869104743855,0.641724397210462,PHO
1,Returns → Flows,0.004611937664655816,0.9462123689330288,PRNT
2,Returns → Flows,0.2747785452172161,0.761364067879602,PRNT
3,Returns → Flows,0.25695032104946075,0.8558090743683362,PRNT
4,Returns → Flows,0.3780718182213238,0.822391382031964,PRNT
5,Returns → Flows,0.3147495912900603,0.8995747248582772,PRNT
1,Flows → Returns,0.3189323792302078,0.5755688417568456,PRNT
2,Flows → Returns,0.0978749710846648,0.9070095614792306,PRNT
3,Flows → Returns,0.13753659961212353,0.9368573472284029,PRNT
4,Flows → Returns,0.06507361978945272,0.9917902145362565,PRNT
5,Flows → Returns,0.07075324482932155,0.9960858660387114,PRNT
1,Returns → Flows,1.5937604993861008,0.21315251502454088,PWRD
2,Returns → Flows,0.7089301299694045,0.49783184690395266,PWRD
3,Returns → Flows,0.5959081389740187,0.6213789617766996,PWRD
4,Returns → Flows,0.5544463657929292,0.6970114499961068,PWRD
5,Returns → Flows,0.754398058310129,0.5887750762467552,PWRD
1,Flows → Returns,0.007667822250110943,0.9306016391168153,PWRD
2,Flows → Returns,0.5999909649135459,0.5533460591528301,PWRD
3,Flows → Returns,0.48511038341390084,0.6945292989771431,PWRD
4,Flows → Returns,0.6121437158112396,0.6565179379971147,PWRD
5,Flows → Returns,0.8045713261641326,0.5543885120922338,PWRD
1,Returns → Flows,0.3321323792010121,0.5653249675328275,ROBO
2,Returns → Flows,0.40391731833456146,0.668486102735347,ROBO
3,Returns → Flows,0.23965415908915794,0.8685605361975042,ROBO
4,Returns → Flows,0.2165640689138437,0.9288333596379457,ROBO
5,Returns → Flows,0.1395230308971053,0.9827602571693004,ROBO
1,Flows → Returns,0.2693471676545752,0.6045836543954062,ROBO
2,Flows → Returns,1.4905911857743948,0.22884304143264467,ROBO
3,Flows → Returns,1.0845263091949242,0.3579558880299375,ROBO
4,Flows → Returns,1.054217114685015,0.38191425104290816,ROBO
5,Flows → Returns,0.8320719093616952,0.5291644680021474,ROBO
1,Returns → Flows,0.2893294929061461,0.5919217988531416,ROBT
2,Returns → Flows,0.5400170097598044,0.5845940849016957,ROBT
3,Returns → Flows,0.16558075174588974,0.9192986706438122,ROBT
4,Returns → Flows,0.16160918321153064,0.9571703106960519,ROBT
5,Returns → Flows,0.43246911128872967,0.8247245857652014,ROBT
1,Flows → Returns,0.07863196521934372,0.7797761717767734,ROBT
2,Flows → Returns,0.08379824509092794,0.9196876538512041,ROBT
3,Flows → Returns,0.08093958197362844,0.9702170469340892,ROBT
4,Flows → Returns,0.1640651587759838,0.9560045601206187,ROBT
5,Flows → Returns,0.37046353051849906,0.8675028333745334,ROBT
1,Returns → Flows,0.5598699312091117,0.4580406506446013,SAMT
2,Returns → Flows,1.610144302585653,0.21141162590596785,SAMT
3,Returns → Flows,0.42268873382018457,0.7377250639764105,SAMT
4,Returns → Flows,1.5803636491381794,0.1993365285307844,SAMT
5,Returns → Flows,1.235568753316779,0.313490273168041,SAMT
1,Flows → Returns,0.21401528439735842,0.6457730443538743,SAMT
2,Flows → Returns,0.8276274504053481,0.44377404876155235,SAMT
3,Flows → Returns,1.0370476713392718,0.38630066899262316,SAMT
4,Flows → Returns,0.8988446271951227,0.4742576332410505,SAMT
5,Flows → Returns,0.7023151827873203,0.6254526871790025,SAMT
1,Returns → Flows,0.229840704083959,0.6329338562564719,SIXG
2,Returns → Flows,0.16032418558598016,0.8521475814700785,SIXG
3,Returns → Flows,0.17906788665798595,0.9102802005471259,SIXG
4,Returns → Flows,0.3334465232406475,0.8545903474957292,SIXG
5,Returns → Flows,0.2445379838817701,0.941172954297175,SIXG
1,Flows → Returns,1.540324190173832,0.21815193277614917,SIXG
2,Flows → Returns,0.9287296539495479,0.3993791972299804,SIXG
3,Flows → Returns,0.6591128107718711,0.5797795316976959,SIXG
4,Flows → Returns,0.9111349183509894,0.46222188944462506,SIXG
5,Flows → Returns,0.701006700026186,0.6245505440127119,SIXG
1,Returns → Flows,1.430113239137381,0.23375319006374842,SUSA
2,Returns → Flows,3.9435047872738744,0.02160279955694674,SUSA
3,Returns → Flows,3.001765320892722,0.032810987184364274,SUSA
4,Returns → Flows,3.657592254383928,0.007363304559115361,SUSA
5,Returns → Flows,2.7576287657100536,0.021143134981999774,SUSA
1,Flows → Returns,0.1027614916551329,0.7490151649543082,SUSA
2,Flows → Returns,0.24159141433988654,0.7857084736718682,SUSA
3,Flows → Returns,0.6014667093129724,0.6151397926498061,SUSA
4,Flows → Returns,0.5196266390547727,0.7214415301735232,SUSA
5,Flows → Returns,0.5102029495902685,0.7681427368887527,SUSA
1,Returns → Flows,0.9674836406033156,0.3271497618120711,XT
2,Returns → Flows,0.5867071629674672,0.5576676741874909,XT
3,Returns → Flows,0.437441379241536,0.7266041431212751,XT
4,Returns → Flows,0.5636095816365052,0.6895158494298812,XT
5,Returns → Flows,0.4590345316394251,0.8059876933710026,XT
1,Flows → Returns,1.0381341829824482,0.31016288545247,XT
2,Flows → Returns,2.2733284236150872,0.10717705227573124,XT
3,Flows → Returns,1.5793329880440152,0.19780265875092737,XT
4,Flows → Returns,1.3586194591712182,0.2524079583150716,XT
5,Flows → Returns,1.0865761506197902,0.37150824588762044,XT
