Variable,Coefficient,Std_Error,t_stat,p_value
"lag(Flow, 1)",-0.00188167154293904,0.002983285937884533,-0.6307379118588093,0.528211905872398
Return_lag1,-16.190995468341985,5.039896956047254,-3.2125647824832586,0.0013155547566029396
VIX_Close,0.21285721744970498,0.05088863307381893,4.182804775693912,2.879346325594058e-05
Peer_Agg_Flow,-41.609001087172665,0.16777058910601503,-248.01129511966928,0.0
