ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,36.899628061816124,12.857387369169738,2.8699164925446987,0.0032013526265769286,0.9961401366929934,83
ARKB,2.6129223993987467,-1.6754759060766844,1.5595105784106433,0.9275309026079301,0.9998394330322148,22
ARKF,-7.673519562599161,-1.5032830788493732,-5.104507374933365,0.012988759472038192,0.9990423212590878,74
ARKG,-13.114450212692482,12.625736476546479,-1.0387077408952607,0.9305118023335974,0.9990350841801668,126
ARKK,-54.636629840488524,3.137872084627979,-17.41200035149494,0.0004506298273386387,0.9967616856222408,126
ARKQ,-0.709215875086691,-4.391644592651016,-0.161492092569033,0.02678122333584652,0.9997742791463748,34
ARKW,-0.10036591072580903,-3.484781480945239,-0.028801206409816264,0.46208802966672846,0.9996682108691379,34
ARKX,-3.4908941606251793,1.908670014021632,-1.8289668381543585,0.5439549139112966,0.997721589612639,49
ARTY,7.231093922178381,9.868646388989879,0.7327341194680835,0.0007972629780572474,0.99414223056702,82
BKGI,3.5617454049617825,-1.8338992461641181,1.9421707121651965,0.5170847601810891,0.9998443562121505,33
BLOK,-6.9401167279934795,3.4686210599918623,-2.0008287466287142,0.2917492017810508,0.9946309169084084,87
BOTZ,10.95529402909285,-47.09707998588789,0.23261089715913344,0.1213667432015214,0.9608430892828976,103
BUG,11.588051046586152,9.379116846968305,1.235516225638223,0.01714832046487668,0.9962259800491445,66
CGW,-9.740207155106079,13.763756229556726,-0.7076707108623189,0.7976844412621209,0.9618858458190507,133
DSI,8.987483577358098,24.22002813889821,0.3710765126207218,0.13563648580071289,0.9660499445516865,133
DTCR,10.990582248331492,1.4315011126369832,7.677662386224504,0.02839790490061141,0.9971208588755947,54
EUAD,2.652692880171041e-13,4.926429634603361e-13,,0.7177833039371599,1.0,15
FPX,-34.10139165531871,15.637014310494168,-2.1808122048230714,0.0765224253681466,0.9529024133025442,133
GII,-3.7608846959003963,27.437888049224465,-0.13706902984490812,0.15270626601450968,0.9705631460086019,133
GNR,16.35623755271074,16.06860874979174,1.0179000439551265,0.14312885017643184,0.9710070737979885,133
GRID,16.17367255567159,80.3194740651844,0.20136676371343792,6.2159053216905e-08,0.9935992882808891,133
GRNY,-4.547473508864641e-13,5.352755276059421e-13,,0.9842886627058417,1.0,14
GUNR,62.03385313313772,71.32871098461204,0.8696898104119738,0.0206994736164724,0.9317454906999334,133
IFRA,-3.735652760635356,-29.445210250094078,-0.1268679261892321,0.11908706236285395,0.9942669859769498,84
IGE,-21.886695780865356,48.420176322266094,-0.4520160280953113,0.16860773697694176,0.9260732958545365,133
IGF,122.86777650579097,50.4350104171948,2.4361604268431294,0.030568804173925206,0.9246019962917424,133
IZRL,14.0600454025397,-21.04416649444894,0.6681208023253608,0.12744522454468782,0.991789711857255,88
JUST,50.66138445821749,-13.12921505272216,3.8586758046676644,0.0011905529830360786,0.9955723925975631,82
KOMP,23.83893901039875,-40.82439700960392,0.5839385454925556,0.03192819419989336,0.9948528080899917,78
LIT,18.266808598483294,6.610535494887096,2.763287272659184,0.04173695872895195,0.9579308580013489,133
MOO,-45.38539691637815,40.71722140523917,-1.114648675671624,0.8361221597721857,0.9337008832664114,133
MSOS,-4.106167630340082,4.454816726672882,-0.9217366015878297,0.926106706066954,0.9949780935789779,55
NFRA,27.410336564189777,67.28599792393888,0.4073705883826653,0.011912422001813716,0.9580320938889061,133
PAVE,-116.2243721123383,-39.124161755813816,-2.9706546261037134,4.821634367300023e-06,0.993074124451252,97
PBW,-8.500490022514171,10.899340709202162,-0.7799086430372183,0.5811898931278661,0.9690706795188804,133
PHO,-22.723620496580256,30.524767921765847,-0.7444322117311516,0.6270792978032389,0.9535861928425549,133
PRNT,-0.7159512581013319,-0.33473981155804333,-2.138829124533898,0.7965735163955777,0.9997600316534787,34
PWRD,0.61421851173593,-0.6859447319689653,0.8954344032541087,0.9661131304829964,0.9998349998098307,40
ROBO,-43.38259445908594,-30.881299616541884,-1.4048176403770134,1.9148057496013163e-07,0.9653866157959055,133
ROBT,17.772361978064165,-8.732673474384102,2.035157049006417,0.1037460790653155,0.9959057702572333,86
SAMT,-0.47008651920389577,-2.2523403894834777,-0.20871024708290173,0.07202587236423996,0.9998315435303439,41
SIXG,-7.000261977177074,-0.8704498060187665,-8.042120210462947,0.5759760930842721,0.9844157082889715,73
SUSA,-19.225924119303173,13.571365839226422,-1.4166535886707086,0.8478139449126861,0.9922991994388835,133
XT,-14.393398385021984,-29.223821143362162,-0.49252280577590624,0.06506622152349606,0.9613226328995439,121
