lag,r_squared,coefficient,p_value,f_statistic,f_pvalue,ETF
1,0.994826566513777,27.064263810212296,0.22577394308712975,8749.4328277183,9.482843363056334e-105,AIQ
2,0.9948515070354327,31.46011575244861,0.16035444426501763,8695.421771904324,1.0607317357849685e-103,AIQ
3,0.9948626052382505,32.57247620189746,0.15055408751174298,8617.477921440817,1.3429528523623012e-102,AIQ
4,0.9948201584149197,27.124270751263197,0.23449820729897158,8450.46827229908,2.6910702130035893e-101,AIQ
5,0.9947718210943584,16.187193776647675,0.4819322948605751,8276.796758219201,5.600723875261292e-100,AIQ
6,0.9948686534147956,28.979071588418293,0.21172323225675233,8336.866626819678,3.466953451068479e-99,AIQ
7,0.9950707984438842,51.55935989402183,0.026541796732147013,8579.586055148166,8.770099463144138e-99,AIQ
8,0.9949675298656285,37.25108928655635,0.11184916763581658,8303.802136637121,2.984081366674173e-97,AIQ
9,0.9948366589298626,6.341020868058806,0.7907590791603061,7995.931468554023,1.2207557324882631e-95,AIQ
10,0.9948370223553321,7.9218174287614715,0.74137145063554,7900.153888656303,1.6939868241067921e-94,AIQ
11,0.9948469176240757,-11.94776838317108,0.6247546830917579,7818.873680735289,2.1813077593126406e-93,AIQ
12,0.9948295391381485,3.1801188806105927,0.8976465928248699,7696.254285401613,3.4767238931223665e-92,AIQ
13,0.9948630971954424,15.127221225315068,0.5430732283003055,7649.958318143505,3.7385506257486033e-91,AIQ
14,0.9949028974474567,26.18125979285452,0.29670431601568753,7612.405793383705,3.8513367319252496e-90,AIQ
15,0.9948310625984795,4.582694094183552,0.857570649349734,7409.839379903386,9.245895866861054e-89,AIQ
16,0.9948297938771931,5.242727159710144,0.8371745558829627,7311.80368236649,1.298071427032708e-87,AIQ
17,0.9948353256902086,-0.9154538101949043,0.971810870624323,7223.364432226795,1.734244139837462e-86,AIQ
18,0.9948399527307471,4.666217642974885,0.8571334637457365,7133.476949013947,2.3344585224313183e-85,AIQ
19,0.9948892434772368,22.762391975834134,0.38395445770089276,7105.299817195359,2.289335765092052e-84,AIQ
20,0.9948539451727985,8.484777845217337,0.7480313732871154,6959.650300829919,4.1027846580762125e-83,AIQ
21,0.9948706720108949,-11.849941619707806,0.658576346716815,6885.484595916462,5.095029467264593e-82,AIQ
22,0.995056580657507,45.21970653034715,0.08823346981429901,7045.119564032327,1.9541632377526682e-81,AIQ
23,0.995041337831617,35.77023557545121,0.1805274553440439,6923.021772702256,3.090836087736867e-80,AIQ
24,0.9949121258164961,11.68841218219697,0.6688486786669394,6648.555183899128,1.0525345242198333e-78,AIQ
1,0.9995801872060494,-6.21106612278038,0.4953258961632623,27381.66229926733,1.4626492807634525e-39,ARKB
2,0.9995654173588346,11.233465029317081,0.19388045383380578,25300.641464793644,1.044229901512457e-37,ARKB
3,0.9996080313270265,1.3152539190003836,0.8452877079366117,26777.355060829042,1.6948812114710686e-36,ARKB
4,0.9996332365816956,-5.471723840234006,0.4189338923050664,27255.532768320612,4.404129877770941e-35,ARKB
5,0.9996422939402201,2.8181196196092273,0.6812981631318262,26548.61871301919,1.8134259483920134e-33,ARKB
6,0.9996726940960241,7.828366977224192,0.25755885108357485,27488.21251793738,4.311064821862409e-32,ARKB
7,0.9997840898560794,-17.36010506974809,0.005533358190388217,39359.72904960726,6.939383651909998e-32,ARKB
8,0.9997935319991762,10.221955418781903,0.0867186117779965,38738.924308279,3.302341795254182e-30,ARKB
9,0.9999953464559583,-0.7459127140352564,0.372727833522253,1611667.372484907,1.0194800078540193e-40,ARKB
10,1.0,-3.694822225952521e-13,0.19069102641150174,1.3222178254206475e+31,1.165642102550309e-212,ARKB
11,1.0,6.821210263296962e-13,0.018886761924513756,1.6875667179683538e+31,2.0264721159075228e-198,ARKB
12,1.0,-1.7053025658242404e-13,0.5054075831871602,1.6814486502449877e+31,2.0644570341479468e-183,ARKB
13,1.0,-9.947598300641403e-14,0.8196047067471894,3.385870611755584e+30,1.441477353845364e-164,ARKB
1,0.9984886515348979,0.5108976251966646,0.9430888370662326,27087.091864127677,2.2591703570081502e-116,ARKF
2,0.9985001545939604,-4.265922442824063,0.5551417439572588,26962.282978106778,4.26464747367371e-115,ARKF
3,0.998513036706723,-6.045238614626186,0.40829394321244805,26860.46229173908,7.798479084592662e-114,ARKF
4,0.9986048305897292,-16.812686997391182,0.01918589836280293,28272.473950412976,1.6321660900500205e-113,ARKF
5,0.9985506699131211,-9.684080221353947,0.18740420036310043,26869.983918209906,1.9298564586310274e-111,ARKF
6,0.9985263865843055,-2.256559533311183,0.7631666114054049,26087.755088315575,9.610972100490698e-110,ARKF
7,0.9985795574900974,-11.79580548126114,0.1137503980993781,26714.22667238054,6.195824676384772e-109,ARKF
8,0.9985816768143487,-11.208954601155064,0.1345414942422851,26402.172127887,1.5544261451052428e-107,ARKF
9,0.9985725293847065,-8.717710313717891,0.24692431643859725,25882.973135414286,5.235830137985374e-106,ARKF
10,0.9985642494308397,-5.34193606375149,0.489069325762296,25385.74309989093,1.7115255814715233e-104,ARKF
11,0.9985755544352187,-6.936742765843352,0.3887853461771895,25236.991043028374,3.3982150855348935e-103,ARKF
12,0.9985766540577501,-5.217747183801471,0.5090698838059262,24905.731043159936,8.760352852853031e-102,ARKF
13,0.9986059009544268,-9.734019278716232,0.22208608963058055,25070.820214954485,1.1227344416848911e-100,ARKF
14,0.9986439323947608,-14.436593882776812,0.07157699030661639,25406.70946972552,1.15799391204056e-99,ARKF
15,0.9985951977420634,-3.747439207779223,0.6466753760577196,24168.694584175613,1.0445198182862025e-97,ARKF
16,0.9986080645858418,-5.957594312814173,0.47037556273862446,24033.708621356735,2.0475726956767903e-96,ARKF
17,0.998605480832468,-0.7203683272313697,0.9336927215004762,23631.07057595685,5.834559906174178e-95,ARKF
18,0.9986075967070152,-3.42993877162435,0.6941701963408451,23308.438766621017,1.4871810927394391e-93,ARKF
19,0.9986075798496287,-3.4361552053687436,0.6941689485812415,22949.569170387833,3.9870307506219426e-92,ARKF
20,0.9986206055681023,-7.9889476908342445,0.36281093139780063,22804.60783948442,7.946698937651448e-91,ARKF
21,0.998630932533597,11.17421809571082,0.20508220270042857,22612.14999862431,1.695002563201742e-89,ARKF
22,0.9986330663743748,-11.84857886765409,0.18200495118883764,22282.21469823527,4.368139737486547e-88,ARKF
23,0.9985499127898523,-10.581216414706212,0.23765828615497808,20658.410869401854,6.94742171592722e-86,ARKF
24,0.9984182512450156,-2.12364722249709,0.8170780585271895,18620.743856390134,2.3689521474968543e-83,ARKF
1,0.9987802559925498,-5.276676840657402,0.6034878864677773,54862.55865391811,6.02562970065501e-196,ARKG
2,0.9987866391405446,-0.06667075618810259,0.994686265263488,54739.94894861976,1.2171210170162748e-194,ARKG
3,0.9987906554901477,0.8739672750201137,0.9295453935709272,54509.019328493945,2.8073881670223e-193,ARKG
4,0.9987919532224104,-1.761068557645416,0.8597681632981057,54154.25474384596,7.524639617629997e-192,ARKG
5,0.998805385911232,9.442836252674212,0.3432487271451913,54345.87679372466,1.0466370422944384e-190,ARKG
6,0.998800483310272,3.306348961706533,0.7430788760288829,53707.15699514464,3.9437195838774744e-189,ARKG
7,0.9988192380539617,14.417807555342698,0.1569181020772685,54138.28879727141,4.153271100467306e-188,ARKG
8,0.998813739107078,-7.728302347917008,0.4560637571199768,53466.04006903679,1.6234673185682716e-186,ARKG
9,0.9988135537216822,6.539005358649092,0.5193253444969667,53036.74935344478,4.760240961109345e-185,ARKG
10,0.9988240298144366,-12.348902303503223,0.226976586113265,53085.105923410294,7.939066673677205e-184,ARKG
11,0.9988108828426113,1.0517961350237357,0.9188059641574551,52077.521841694856,4.6124111998896355e-182,ARKG
12,0.9988276382345784,-10.669764258316675,0.30106184493834165,52396.71026744776,5.588448367445994e-181,ARKG
13,0.9988185315759721,-3.414042881939963,0.7445148795296879,51569.66465376822,2.6166718858490478e-179,ARKG
14,0.9988188912075839,-0.7246702449595261,0.9454164935660962,51162.55446244329,7.473759202808796e-178,ARKG
15,0.9988868797667318,-0.8152187312763104,0.9373454072305956,53842.53290414056,6.201898031707647e-178,ARKG
16,0.9988942284664573,-6.992132437394086,0.5046435261692994,53749.08359535838,1.2534055858094538e-176,ARKG
17,0.9988916873919685,-4.186471808351854,0.6911983916019323,53175.07815850394,4.315927602005494e-175,ARKG
18,0.9989261207577701,-17.40694142386198,0.09729458530889577,54416.89881535203,2.045943748459886e-174,ARKG
19,0.998903099935666,-4.93368428602821,0.641381136362063,52818.28461870349,2.1364345533692954e-172,ARKG
20,0.9989188458516125,-3.475541459984065,0.7422550828330321,53126.40544563893,2.8089117508343325e-171,ARKG
21,0.9989245032063826,7.056620998814012,0.5085714239153896,52941.76330479986,6.334609354994489e-170,ARKG
22,0.9989501809047615,-3.8188805197051465,0.7191406092488329,53762.29626333797,4.9313682810133954e-169,ARKG
23,0.9989565258122107,-4.281209576497588,0.6894388554510897,53610.87614826422,1.0838664836773319e-167,ARKG
24,0.9989667115052654,-10.926463545334286,0.311847807004804,53656.50810113746,1.946697410780752e-166,ARKG
1,0.9954306444223858,-49.18471558439839,0.08864407738886228,14595.899146707028,1.622863534540996e-157,ARKK
2,0.995500259130253,-62.006263008903545,0.03372414021721985,14712.128797737438,8.649062675180179e-157,ARKK
3,0.9955566154466896,-68.96487993153275,0.01606792842778005,14787.542205980952,5.611997412709545e-156,ARKK
4,0.9954385451457709,-44.47946797496709,0.12965216880454591,14293.953747365771,4.691064987818915e-154,ARKK
5,0.9954093861374443,-30.818757940358438,0.29367719591740815,14094.32638773792,1.0509925752892369e-152,ARKK
6,0.9953842035486635,-9.711142638966521,0.7450946925973854,13909.253106319171,2.207541395373297e-151,ARKK
7,0.9955009078320679,-53.54916847494406,0.07482052665576745,14161.091998819107,6.309471322466959e-151,ARKK
8,0.99540518046635,-4.500045531009562,0.8809450152111767,13756.411649404141,3.58135297322065e-149,ARKK
9,0.9954806984522876,-41.050509606935464,0.1680031520600572,13877.2072056664,1.8599153615049198e-148,ARKK
10,0.9954232826809734,11.507180965778616,0.7060059914687,13593.576100695884,6.090186130385026e-147,ARKK
11,0.9954345866035709,-15.908977205647687,0.6040888683657315,13518.36931518473,7.722657044122104e-146,ARKK
12,0.9954258291243142,6.3834572311996,0.8363622973121797,13383.55959034145,1.285913151705475e-144,ARKK
13,0.9954929446306728,-41.34333298052742,0.18443793437133907,13473.335614143118,7.71731982716692e-144,ARKK
14,0.9954688369430924,-29.665739911728224,0.34646462891807683,13291.480328266865,1.5873997060130388e-142,ARKK
15,0.9954494668451543,7.540207725825326,0.812355760099501,13125.268178105265,3.0460496441131056e-141,ARKK
16,0.9955059591967024,39.28202541577472,0.21671869520956835,13180.255178978367,2.147346699491476e-140,ARKK
17,0.9955386177115233,48.691958718296505,0.13593651765590237,13165.600849021816,2.08303654801074e-139,ARKK
18,0.9955492106306121,-51.807159958329606,0.11430617520627838,13085.235896009235,2.713732034639003e-138,ARKK
19,0.9955788870432909,57.63895761210688,0.08010131944009309,13060.86861247997,2.7595193150161564e-137,ARKK
20,0.9955761254527896,50.35704949192592,0.12724524308292617,12940.15610131483,4.301908361607936e-136,ARKK
21,0.9955156357087493,23.851778153318207,0.47354744644392455,12653.831747369644,1.4026537654214479e-134,ARKK
22,0.9955406056982924,16.770273238277838,0.6144773145606108,12613.382091019555,1.5278717923582767e-133,ARKK
23,0.9955481648699753,7.553538871502784,0.8221300947121291,12523.082190694244,2.080597368324595e-132,ARKK
24,0.9957527237510618,75.11662925966272,0.025582776770958226,13011.69806932155,2.291570654006023e-132,ARKK
1,0.9992740254838135,-1.7900859144640613,0.2704501914984441,26152.717569104105,2.277750462194258e-60,ARKQ
2,0.9992805521217181,-1.4364347324086921,0.388769981521079,25695.6629831161,7.152991662720847e-59,ARKQ
3,0.9992953593001473,1.9024212474279736,0.28524103979366,25526.933756683622,1.8340832193911934e-57,ARKQ
4,0.9992819487604685,0.281796535353422,0.8676147156256788,24354.019797694447,9.609928006638711e-56,ARKQ
5,0.9993019942489526,-1.4988688904701277,0.3928740820909026,24338.100190063607,2.2161697128170063e-54,ARKQ
6,0.999308848490431,-0.5677611434769858,0.7488732269729506,23856.70257795381,7.127854158427974e-53,ARKQ
7,0.999323693600172,-0.13816995300157942,0.9398365650764677,23641.916003857554,1.9155608577640482e-51,ARKQ
8,0.9993595414640848,-2.2199690459269945,0.22054254190268058,24185.910600065257,3.166728148661319e-50,ARKQ
9,0.9994985065910511,2.5079073831108687,0.1199875710742515,29895.662298512496,3.191379440637593e-50,ARKQ
10,0.9995144064603283,-2.8458233579362293,0.0938196916946955,29845.864307572683,8.93217151463376e-49,ARKQ
