lag,correlation,p_value,ETF
15,-0.07555004249680689,0.40624307611277516,ARKG
16,-0.12444600795590108,0.1720281023600707,ARKG
17,-0.08270249133758804,0.3671468690720773,ARKG
18,0.04340542181519827,0.6378352107160847,ARKG
19,-0.017063396123434604,0.8538657261766559,ARKG
20,-0.037381188489527206,0.6877712173455209,ARKG
-20,-0.1862740238216679,0.04342217082665469,ARKK
-19,-0.10509887204396179,0.2553103813670816,ARKK
-18,-0.2029092774783027,0.026238093889730776,ARKK
-17,-0.20205759758829134,0.026246846604803222,ARKK
-16,-0.2580036357983386,0.004115783595097786,ARKK
-15,-0.3249938056102334,0.00024480738278853187,ARKK
-14,-0.2354882147399971,0.008466849990971808,ARKK
-13,-0.2364083066194001,0.007947151939029855,ARKK
-12,-0.16813572140111754,0.05984552071844766,ARKK
-11,-0.20829866806894162,0.018771620674897634,ARKK
-10,-0.15355436168552217,0.0835399683401168,ARKK
-9,-0.04533056145659477,0.6099763237953529,ARKK
-8,0.01745847591484373,0.8437103601496511,ARKK
-7,-0.051331982826590836,0.5603817395624907,ARKK
-6,0.030457939893709388,0.7288262994858429,ARKK
-5,-0.016080099619394245,0.8542439894054645,ARKK
-4,0.1254668178909927,0.14860085711788745,ARKK
-3,0.022546622647783152,0.7951992956280487,ARKK
-2,0.01299996517670016,0.8805978832076347,ARKK
-1,-0.005689689176867838,0.9473886208885045,ARKK
0,0.20022199206330765,0.018543846521768034,ARKK
1,0.13080027206271816,0.12763284841630032,ARKK
2,0.1909481823894687,0.025960915556040447,ARKK
3,0.03972802915540399,0.6473215493492307,ARKK
4,0.1603147226691415,0.0642591058553632,ARKK
5,0.09124816954201175,0.29622041367731994,ARKK
6,0.18431212719486262,0.03437846141842455,ARKK
7,0.1900197044773958,0.029714343909996995,ARKK
8,0.15209000602247877,0.08409428864037893,ARKK
9,0.06112826326306994,0.4913458492866086,ARKK
10,0.03519820715531857,0.6932576573879198,ARKK
11,-0.0006424815294292369,0.9942801655381989,ARKK
12,-0.05578284387606629,0.5349919910167064,ARKK
13,-0.0013179373793914945,0.988361701879725,ARKK
14,0.015159581628256952,0.8672835809393915,ARKK
15,-0.025787364888923567,0.7770828125544939,ARKK
16,-0.0014866239264597313,0.987033936115068,ARKK
17,0.012445887178600063,0.8922253196277975,ARKK
18,0.0043034652808054685,0.9627930743309674,ARKK
19,0.053110494501631245,0.5662000690579966,ARKK
20,0.028574468270719907,0.7587241363693549,ARKK
-20,-0.06466057307308726,0.7749695146215394,ARKQ
-19,-0.030524760292999928,0.8900352521830278,ARKQ
-18,0.03836686109967533,0.8587311261937935,ARKQ
-17,0.3710160836621554,0.06786464618541505,ARKQ
-16,0.018807972746666908,0.9273388935005513,ARKQ
-15,-0.18852343602099667,0.3463334180352124,ARKQ
-14,-0.2164089798768376,0.2686869889840192,ARKQ
-13,-0.19724288785678482,0.3050884336616537,ARKQ
-12,0.02599518778169095,0.8915412139440668,ARKQ
-11,-0.23636826454890353,0.20047735325678404,ARKQ
-10,0.23439464030530327,0.19661370720580734,ARKQ
-9,-0.2679032178042324,0.1317199518007247,ARKQ
-8,-0.20021047224037233,0.25625283250863706,ARKQ
-7,-0.05846246410997259,0.7386866303607288,ARKQ
-6,-0.11050160614760106,0.5211457198246519,ARKQ
-5,0.20139408576549658,0.23197739464512435,ARKQ
-4,-0.0017124126900787962,0.991859014400218,ARKQ
-3,-0.04373381630428307,0.7915040629794481,ARKQ
-2,-0.08382686099736042,0.6070683445532531,ARKQ
-1,0.02573481616320432,0.8731067096856671,ARKQ
0,0.09436142975238726,0.552240900487899,ARKQ
1,-0.015049609818825901,0.9255940454126824,ARKQ
2,-0.19443284247038636,0.229277671473734,ARKQ
3,0.37508689390282257,0.018631076090978173,ARKQ
4,0.13843182816201205,0.40719135511805205,ARKQ
5,0.10619760614158755,0.5315928570657059,ARKQ
6,-0.04308039610446536,0.802992757161822,ARKQ
7,0.14401025971419112,0.40917304366343465,ARKQ
8,0.02779621324734524,0.8759968346710078,ARKQ
9,0.03795670528850384,0.8338919883414542,ARKQ
10,-0.23979016613401016,0.18621063294340745,ARKQ
11,0.11757542010603345,0.5287459617908075,ARKQ
12,-0.035420761982128394,0.8525844579443521,ARKQ
13,0.23846926095198995,0.21284686553085827,ARKQ
14,0.051866875103045565,0.7932312163466702,ARKQ
15,0.193295536547663,0.3340350277028592,ARKQ
16,-0.18868195141535438,0.3559523428847725,ARKQ
17,-0.1029418799939262,0.6243727344057587,ARKQ
18,-0.08682088182180195,0.6866605827643262,ARKQ
19,-0.08624105866211049,0.6956028152082244,ARKQ
20,0.02122099939457807,0.9253193695229043,ARKQ
-20,0.03335882413361113,0.8828368723727353,ARKW
-19,0.4203849549715567,0.045791386522758416,ARKW
-18,0.346057127549916,0.097628482254553,ARKW
-17,0.3259136143208048,0.11185668091968444,ARKW
-16,0.26183762325053356,0.19631038266511625,ARKW
-15,-0.4716385348478598,0.013007634879361442,ARKW
-14,-0.027608944783445,0.8890879315954625,ARKW
-13,0.08003355316783795,0.6798273344122194,ARKW
-12,-0.27508911663659386,0.14122105310973432,ARKW
-11,-0.06350357633339879,0.7343189946995743,ARKW
-10,0.14651889483066818,0.42359933642304715,ARKW
-9,0.0005287021268784789,0.9976701411498323,ARKW
-8,0.0043930968674382315,0.9803278625759573,ARKW
-7,-0.03669775242651267,0.8342199664912366,ARKW
-6,-0.05075326934690726,0.7687869006445963,ARKW
-5,0.10465235332832504,0.5376154108291983,ARKW
-4,-0.08980679591101906,0.5918213650709931,ARKW
-3,0.09665775891675235,0.5583046401282552,ARKW
-2,0.1848613277192162,0.2534675928552933,ARKW
-1,0.006718513487922274,0.9667462177538918,ARKW
0,0.26118062316353186,0.09478053978200945,ARKW
1,0.24957357146170628,0.11556896148557473,ARKW
2,0.1191940051673618,0.4638254680767059,ARKW
3,-0.050745898701047766,0.7589994143465707,ARKW
4,-0.3104829435316575,0.05780207036641416,ARKW
5,-0.10789501328212517,0.5250152144413985,ARKW
6,0.18379174084301084,0.2832684944032261,ARKW
7,-0.20252263676323196,0.24330482960109875,ARKW
8,-0.005184825746812741,0.9767834079684199,ARKW
9,-0.05658098960888808,0.7544698921762737,ARKW
10,0.024942026072157994,0.8922159816184465,ARKW
11,0.10079220833513158,0.5895399454215353,ARKW
12,-0.03446853251716908,0.8565062537544168,ARKW
13,-0.00613969157756139,0.974783781318992,ARKW
14,-0.20318086594986956,0.2997447167121529,ARKW
15,-0.14145703961111672,0.4815554382917824,ARKW
16,0.03937679202814003,0.8485397045826133,ARKW
17,0.2526950606270987,0.22296228421195652,ARKW
18,-0.10121889334254969,0.6379194383464998,ARKW
19,0.051858830610036905,0.8142130225957868,ARKW
20,0.3281394506860834,0.1359849268876638,ARKW
-20,-0.12606024517294467,0.4322439045426083,ARKX
-19,-0.04737607095534632,0.7657538797912745,ARKX
-18,-0.028405096507235356,0.8565148544874712,ARKX
-17,-0.20458634893030897,0.18281255661162393,ARKX
-16,0.04587206765140566,0.764774135443966,ARKX
-15,0.07738037715036594,0.6092506164963594,ARKX
-14,-0.2564403595418063,0.08186719631192063,ARKX
-13,-0.2565186011941126,0.0784168388215256,ARKX
-12,-0.11745261390237484,0.42155217333581146,ARKX
-11,0.07338018862434852,0.612550557732315,ARKX
-10,0.14151331842674422,0.3219056387386539,ARKX
-9,-0.21563035953058554,0.12472061947728674,ARKX
-8,-0.146643456987266,0.29473019104277676,ARKX
-7,0.02467742162594981,0.8594102030944545,ARKX
-6,-0.005182727571257102,0.9700436571944657,ARKX
-5,0.031396901375572425,0.8183169191080975,ARKX
-4,0.013686536975753155,0.919513536620554,ARKX
-3,0.05590667307424199,0.6768025550864906,ARKX
-2,0.04341623653408776,0.7440422020485741,ARKX
-1,0.030243899232046026,0.8185637861600662,ARKX
0,-0.013172024286170411,0.9197466727767151,ARKX
1,-0.01604969704918574,0.9031263141943515,ARKX
2,-0.22258696826304591,0.09017567155587085,ARKX
3,0.1993840759518578,0.1334796846978503,ARKX
4,-0.054877606970344314,0.6851514747492589,ARKX
5,-0.06939341759595412,0.611317450474607,ARKX
6,0.042713344798882544,0.7568376786968636,ARKX
7,0.15929717591098397,0.24991126063281344,ARKX
8,-0.11987304918569731,0.39256865501450583,ARKX
9,-0.09499725809382246,0.5029215904362543,ARKX
10,-0.2775217376287592,0.048645349265800227,ARKX
11,-0.10617455953537891,0.4630361435082405,ARKX
12,0.03883398481806227,0.7910709168325202,ARKX
13,-0.043594627250862515,0.7685968034869936,ARKX
14,0.2894285034480268,0.048467000586689554,ARKX
15,-0.13588878480143413,0.36787271615913497,ARKX
16,-0.0688874126711061,0.652968779806561,ARKX
17,-0.11708971630291909,0.4490887042106926,ARKX
18,0.1332955880847429,0.3941402903106163,ARKX
19,-0.14563045702880056,0.3574526510305225,ARKX
20,0.017160806272743072,0.9151917257966607,ARKX
-20,0.176414802531638,0.13269443655169066,ARTY
-19,0.11396933963859637,0.330253826539473,ARTY
-18,0.22074116965485976,0.05534052084997713,ARTY
-17,0.3014014338489414,0.007726843219951893,ARTY
-16,0.3123123412372731,0.0053737570069345,ARTY
-15,0.23455041049674727,0.03746863589324775,ARTY
-14,0.15595126529309886,0.16716045508210392,ARTY
-13,0.18146257093288679,0.10495971940335297,ARTY
-12,0.19934234072456855,0.07257786769858497,ARTY
-11,0.17547790919195952,0.11256385922608061,ARTY
-10,0.13492078620915432,0.2210862371101066,ARTY
-9,0.07715894752539718,0.4827509312653189,ARTY
-8,0.0073094032953988815,0.9467460172151803,ARTY
-7,0.0420876373694849,0.6987110860039895,ARTY
-6,0.040300461923771874,0.7092988878408037,ARTY
-5,0.1311649622747509,0.22049370659793216,ARTY
-4,0.07919059103554885,0.4581281528100531,ARTY
-3,0.10205162792613656,0.33576395166287604,ARTY
-2,-0.04322227398406211,0.6824688899354161,ARTY
-1,-0.008522954388118655,0.9353765608944683,ARTY
0,-0.11087344754317362,0.28739250567920716,ARTY
1,-0.02796578651721119,0.7901646550063989,ARTY
2,-0.07857598822255336,0.456560806085712,ARTY
3,0.013449257473757727,0.8993125048904613,ARTY
4,0.022171753431735372,0.835677979333682,ARTY
5,-0.08457638425647618,0.4306815301710171,ARTY
6,-0.18241344183384325,0.08893803141539333,ARTY
