ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,-199.5273864497716,462.9206593246925,-0.4310185394206464,0.6538348958773337,0.48117043401552295,60
ARKB,504.1201411008384,-1222.242850894911,0.41245497221090544,0.034358016944640704,0.9373035330161824,21
ARKF,-255.3083807711117,412.5688030087508,-0.6188261907085991,0.6113825716352272,0.3932233551940788,51
ARKG,91.70154774743916,249.25069505481767,0.3679088948067778,0.1460159814138771,0.43598075908500644,103
ARKK,316.599584179947,685.4535040570363,0.46188338422091263,0.0040217390510424176,0.4438642394915543,103
ARKQ,42.00983099158717,-91.75304747960705,0.45785760958974403,0.6360236919753905,0.7475973832668542,26
ARKW,64.34457256427426,182.303235944412,0.35295354046208066,0.15076879037494795,0.7300982920434096,26
ARKX,-6.103073494678039,49.74145099500021,-0.12269592809609622,0.5412165863921827,0.7041011083461546,35
ARTY,58.59208790347467,-162.39123139203545,0.3608082000562276,0.35996457139186555,0.37510409856562177,59
BKGI,-432.986188514471,249.66623619826316,-1.7342600870172573,0.4209616524430645,0.722865869313271,26
BLOK,9.318117022883884,-5.282832117396555,1.7638487871304849,0.9527237582980546,0.5623393845667688,64
BOTZ,61.57716875994212,213.8296028735293,0.2879730773122292,0.06601116243276599,0.4397021002944346,80
BUG,-128.86760576745817,-553.2147757204862,-0.23294317401343057,0.10957129668244636,0.7153473503312275,44
CGW,-62.32252926687045,-207.25694074718947,-0.30070177163760714,0.0015035216218320293,0.2352752711024566,110
DSI,-88.61618822801847,-238.08121893453975,-0.37220990645374435,0.014005815570847817,0.3323604401401461,110
DTCR,237.28756213297382,102.52654528425381,2.3144012262882403,0.0022295198757540952,0.6409756607512428,39
EUAD,494.20287494697783,-1178.320239495577,0.4194130410240084,0.6700257012282609,0.6130845626349144,15
FPX,-75.16107096310344,-73.89716093430026,-1.017103634467458,0.01611896995629359,0.3566662841607411,110
GII,26.668466765914328,-422.5320830733317,0.06311583861736231,2.5723461776564036e-05,0.3765424291302186,110
GNR,79.47010327114565,7.213659026925043,11.01661486556584,0.4646712230460649,0.1772115713734994,110
GRID,68.59341490227355,-6.222304860296821,11.023795272384238,0.7768035035724506,0.11892261528878312,110
GRNY,2071.08910925368,4224.257286035673,0.4902847930452004,0.008042036480172658,0.9305730250638542,14
GUNR,463.5962982893914,-29.253175543146067,15.847725577882114,0.027033139499348383,0.31424417974642505,110
IFRA,144.48966216680904,106.72725195905271,1.3538216295707153,0.31315073819822753,0.5126750430391844,61
IGE,11.18430198772671,38.53804032097842,0.2902146008093325,0.5134447114164982,0.27774518638592605,110
IGF,727.8133686670329,-539.3382707228449,1.3494561913649952,0.4434930667531536,0.35620134394995917,110
IZRL,-50.70988184115716,-127.41152261036706,-0.3980007522257729,0.01619261529097086,0.5143831893751443,65
JUST,-79.96215076921882,-351.88427514232313,-0.22723990930506152,0.044132048834466205,0.5567695346308712,59
KOMP,-154.41871166705198,-76.82075265176738,-2.0101171407033767,0.004037588855506608,0.7730382739247406,55
LIT,156.2335049681133,74.45926424982147,2.0982413208372237,3.79403794155128e-05,0.34721262044732115,110
MOO,-25.012904105374755,-65.11995050584615,-0.3841050847102413,0.18331350819455608,0.31686972919437406,110
MSOS,-41.64177106528993,97.31220699668428,-0.4279192955382133,0.46953546006569047,0.3657431796978079,40
NFRA,22.9287449815434,-373.89221349886776,0.06132447842916321,0.02925180876776239,0.30243163807736884,110
PAVE,521.2147689719873,708.0400113041995,0.7361374507803834,0.0003200454743487338,0.4076157427522561,74
PBW,-19.50867858760577,-5.606256766658202,-3.4798046895798125,0.30018488815576755,0.35941845895044433,110
PHO,115.49116541050726,-150.10655720628543,0.769394539185869,0.6299074044619304,0.26397569209422833,110
PRNT,99.9101272075439,-215.06353339379413,0.46456098637886,0.6089618972905615,0.5892172143320802,26
PWRD,23.862934504092795,252.35282108098454,0.09456179012333986,0.2675928064978104,0.6425517099104339,26
ROBO,-160.00830718496766,132.2833521453027,-1.209587635859207,0.7111192546262437,0.34210297031412484,110
ROBT,-224.05454126376358,-90.16377604783838,-2.4849729135666023,0.00022630419579524146,0.6403431692262854,63
SAMT,-63.253387012992924,-60.139222698639365,-1.0517825833891934,0.6169064464366665,0.5260788129588725,27
SIXG,-152.45130427311332,-41.011980447783046,-3.7172382949712994,0.1972877586083161,0.6199132339431018,50
SUSA,262.51417172806447,-166.4780410748321,1.5768696582035344,0.6662614626997301,0.3337450214121239,110
XT,-274.3536781405436,77.92390166189402,-3.5207897999120177,0.1841399217562471,0.2527635668851096,98
