ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,-90.51648496405483,162.42613473211782,-0.5572778365583816,0.3494160201056803,0.8177743535953002,20
ARKB,20.826729725712475,-58.13496662046241,0.35824790029864506,0.28829735841426624,0.4637706662283839,8
ARKF,28.94808351719208,61.2213703545993,0.47284278920126027,0.6072768881444992,0.67051479021715,17
ARKG,40.48422930144142,47.43343723149331,0.8534955859062648,0.04645529356233775,0.5324337575965761,31
ARKK,-66.68540524639737,150.38696987065856,-0.4434254197936872,0.26300497720063415,0.5320283920809048,31
ARKQ,45.52198779232124,-33.95537738076994,1.3406414919747545,0.8404766321241305,0.7752597697695247,9
ARKW,7.665807338218377,-110.6184860499584,0.06929951414048718,0.05140643830984624,0.8727493053044082,9
ARKX,41.02045563786154,16.7945102991507,2.4424919159408858,0.3306952891759025,0.8330351052388865,12
ARTY,18.07800792365522,-29.904156987077922,0.6045316017925878,0.7600212696015037,0.6906534210066569,20
BKGI,305.857591309034,-2443.4032275721675,0.1251768794677997,0.6672722743607635,0.20693220936064516,9
BLOK,-21.28118616003307,169.4345755699409,-0.1256012008673425,0.30583182692348204,0.42802430050019047,20
BOTZ,8.397481004936736,17.142399202317264,0.48986614451269966,0.4779758590170248,0.5449537315227673,25
BUG,339.0545251019652,91.76911120519894,3.6946475851098466,0.4782513091796829,0.6109214825750623,15
CGW,-12.907488328764233,30.32890268570503,-0.425583756277735,0.222708532668527,0.697372334583187,33
DSI,-16.206334477850888,6.339196783297408,-2.5565280637054104,0.7359705821668295,0.36264762212806056,33
DTCR,185.7547077699705,-203.15158697730416,0.9143650341787524,0.9136738312909009,0.683125400634268,13
FPX,-0.81770738667859,0.028362190712802438,-28.830896560803545,0.9787494750853597,0.4252947556845533,33
GII,-8.976401984387321,-42.50123788091798,-0.21120330681985872,0.16922713321385843,0.553798306149548,33
GNR,18.512053004336806,-10.695837280860266,1.730771749628551,0.5031877181146669,0.7143288965430927,33
GRID,57.692056449481555,-14.984816557115565,3.850034214939147,0.4932455716885712,0.7875421470462551,33
GUNR,20.394893156874886,-26.75030449712418,0.7624172337577488,0.55891342239034,0.8093311326804048,33
IFRA,-17.666440705323907,296.3457280906749,-0.05961429179069653,0.39333157257695545,0.7110130598956885,20
IGE,-15.995590921833532,31.69268074048481,-0.5047093066318139,0.14519785676547925,0.6470872534055474,33
IGF,45.55896596086461,-57.550926833884716,0.7916287098618975,0.778941164972249,0.528507487627158,33
IZRL,57.51672996139924,284.7672163698196,0.20197806016653194,0.4096709124033756,0.3405228454987731,21
JUST,12.58558611669432,-4.626244666739325,2.720475682399415,0.835971533296945,0.3985213983534439,20
KOMP,-6.384226320432155,44.2052017134677,-0.14442251302943646,0.577281355044889,0.3608937520700396,18
LIT,-36.096534891262536,95.41566322248714,-0.3783082742619921,0.4002626368599188,0.4686190860786944,33
MOO,13.226213535401277,-40.031861402222525,0.3303921694399894,0.47328474167952717,0.4668438179058132,33
MSOS,-56.982791815778995,36.672085914090246,-1.5538464855604224,0.3431581226201724,0.7350297839004691,14
NFRA,-18.25875924944308,-26.529311280101204,-0.6882485209157464,0.2864092206627919,0.6144183942993602,33
PAVE,11.765072172040611,269.4923683669299,0.043656420563352526,0.031155920960192925,0.5604591894015878,24
PBW,4.440694324485937,11.510348953725092,0.3858001475314783,0.21513163557028722,0.7680318056180533,33
PHO,9.003619416782165,-18.125301117425614,0.49674316351776965,0.25950185799662245,0.6814320363105526,33
PRNT,-0.42548737863584307,8.626418098743976,-0.049323760309947756,0.7818607334848247,0.426314427043594,9
PWRD,-70.08136011739415,929.8525853012013,-0.07536824785478564,0.5444092682256184,0.16362960569351903,9
ROBO,-64.34239827845701,74.21951067471171,-0.8669202706072264,0.9234058534758744,0.5347385896134733,33
ROBT,75.60493227967899,-79.75283337374613,0.9479905488168827,0.8354446958318761,0.9137934486165048,20
SAMT,120.6616293910611,144.9043083097131,0.8326987016366926,0.41625399209743785,0.49063393585120885,9
SIXG,-32.28812300018366,86.94369184952028,-0.37136820755284977,0.6098164444940664,0.760094961386533,17
SUSA,-11.219463763903647,67.9136063440742,-0.16520200248330064,0.2249293694836973,0.6881716060766911,33
XT,7.807292712428263,48.44550866294419,0.16115617170513963,0.16289341641287988,0.5311957631789401,30
