Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,212.86667062541426,57.23401008995848,3.719233901151389,0.00020237121309296668,,,,,,,
Return_lag2,204.46888330781826,59.758587652571514,3.421581589186364,0.0006283739590462467,,,,,,,
Return_lag3,122.56085001850487,22.35000585151148,5.483705500247838,4.403504449967954e-08,,,,,,,
Volatility,-214.37552444503316,64.58381113702733,-3.319338401851094,0.0009098097979378661,,,,,,,
VIX_Close,1.322411673421031,0.9017386055325811,1.4665133169495317,0.14258148541332472,,,,,,,
month_end,-9.245161788830595,21.160361718845973,-0.4369094400024652,0.6621989233934156,,,,,,,
quarter_end,-2.295877291811949,2.865147233663855,-0.8013121506764795,0.422995151410678,,,,,,,
january,6.481573485134501,10.981776369154293,0.5902117532952137,0.5550796500718804,,,,,,,
Peer_Agg_Flow,0.5791568845370001,0.18511236222540461,3.128677510104818,0.001767675721507711,,,,,,,
_SUMMARY_,,,,,0.07112234937084283,0.05723768590156331,0.06740133391862846,41.23189432995563,1.1102230246251565e-16,4360.0,44.0
