ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,-91.02333339696018,162.4898057031833,-0.5601787324629497,0.323584171412317,0.8177407142846401,20
ARKB,24.11615534768709,-56.385376356094554,0.4277023034374131,0.3077319259162071,0.38803811712513714,8
ARKF,-146.8441859749246,419.08992338066975,-0.3503882526937838,0.09000000484380145,0.5385391745366896,17
ARKG,26.54841451003764,60.713443610685985,0.4372740686605518,0.04971215535935876,0.48643479397914713,31
ARKK,-86.74923019563573,167.93181437677563,-0.5165741257401244,0.2962390318453012,0.4550209396418633,31
ARKQ,45.714034377023474,-31.4554016837005,1.4532967926049878,0.7440322503520739,0.774318839218672,9
ARKW,2.9371121922004018,-25.351025610597834,0.11585772652024622,0.6282802279052169,0.3854104544841791,9
ARKX,43.31047862522479,6.281657162485804,6.894753646199593,0.27519837961026244,0.8291626450630591,12
ARTY,16.283982456359038,-14.723419756877778,1.1059918636600896,0.9633026347134419,0.671001907808157,20
BKGI,89.69854125259263,-481.83114408715824,0.18616177545461257,0.5680825259356239,0.16615862161201966,9
BLOK,-35.77018695078648,213.34434639966395,-0.16766409588270592,0.18975489151578243,0.392488570443736,20
BOTZ,0.11199990508987649,35.50042836151087,0.0031548888354064318,0.29791814413345685,0.5106336534996934,25
BUG,357.330218403532,57.48543853874933,6.216012741429566,0.47060176043804025,0.5955633011797998,15
CGW,-11.86171763381341,28.081549502366148,-0.42240253276671724,0.23595453100278943,0.692187548109647,33
DSI,-12.148777242416442,-1.7144573835484174,-7.086077122122501,0.6188136139081217,0.34805564236435416,33
DTCR,204.71389325342318,-201.2416610307806,1.0172540427506782,0.9830011511341242,0.5954308002936547,13
FPX,-4.527189196472088,8.647429014899803,-0.5235300791335312,0.8873914082404184,0.3895640806798607,33
GII,18.972812162398462,-86.59956416700692,0.21908669339039014,0.06725669929382183,0.4993052062324552,33
GNR,8.662230455079902,-3.5372182469593767,2.448882101783239,0.6847822205322911,0.6344545535568138,33
GRID,67.15418883331827,-49.66162585516045,1.3522350039278894,0.7210745471050697,0.7806362013961248,33
GUNR,18.6130393886035,-26.93686893216044,0.6909874876504685,0.4384148516211561,0.7959630134267122,33
IFRA,-88.23544131233311,619.3807847200629,-0.14245750512297897,0.15929114386520576,0.5451095023364585,20
IGE,-14.167929886183662,30.49064846812459,-0.4646647610986379,0.11687826312721715,0.6428057888667517,33
IGF,69.23846802937268,-92.76296435742616,0.7464020636790892,0.557886262504518,0.5061728119353861,33
IZRL,57.263991274004795,286.17378222400873,0.20010215760848477,0.3745635258098003,0.3405032856412915,21
JUST,22.65249045997449,-6.164266774307705,3.6748069623444457,0.6802322320114182,0.26697011726651765,20
KOMP,-1.7840143507378308,16.478373148212192,-0.10826398544879329,0.7581242564640884,0.33852276738696707,18
LIT,-35.112237298785274,92.1967314206703,-0.38084036991048026,0.37160233832869005,0.46831611158595243,33
MOO,17.253191282294427,-43.89299351222775,0.3930739259669774,0.4617283890321645,0.4652409572794305,33
MSOS,-71.13479134108505,59.1127008772817,-1.2033757599531998,0.5851427817210606,0.623359963723759,14
NFRA,-10.562380836252377,-26.526848917369755,-0.39817698925167627,0.3907670573362524,0.5505958380187921,33
PAVE,53.558068621981974,176.34873942649966,0.3037054236744597,0.06776112278550095,0.47715807208330996,24
PBW,4.7090783215404155,11.909737651767221,0.3953973176597774,0.18821513081011113,0.7604320026179118,33
PHO,10.48889952756291,-20.551077396953318,0.5103819777895383,0.19778100891808723,0.6731891830694132,33
PRNT,24.704098603958613,-16.390408582705263,1.50722896743561,0.7748297187614918,0.23080066639733532,9
PWRD,-75.76064246320814,934.0529498976763,-0.08110957999919338,0.4769109437714506,0.15980846703658214,9
ROBO,-102.74944677244423,162.57370656271598,-0.6320176180076612,0.5070833940640522,0.5030694565960081,33
ROBT,75.36223628303044,-79.44366163935464,0.9486249088712402,0.8272280600296666,0.9137744230222112,20
SAMT,89.12657703304917,244.88539881247743,0.3639521893312162,0.26189369487564695,0.42336915790102625,9
SIXG,-113.8839355027204,162.92164955067932,-0.6990104496044587,0.6496961818876155,0.7164505171714945,17
SUSA,4.770404842516545,42.986817542546476,0.11097366856234486,0.32101439271085475,0.6339186363705993,33
XT,-6.990330361876746,81.90272122504882,-0.08534918324226386,0.059715770905394094,0.46741829102483157,30
