lag,r_squared,coefficient,p_value,f_statistic,f_pvalue,ETF
1,0.020043149827389528,551.1332307632086,0.2389198954823931,1.4112635039453845,0.23891989548239342,AIQ
2,0.003458697545553724,230.16612877820745,0.6286663177503771,0.23600771239324198,0.6286663177503684,AIQ
3,0.029128328249958813,667.21441314477,0.16088402985744285,2.0101503108329366,0.16088402985744374,AIQ
4,0.025518639872884608,623.5937258671408,0.19317378249213596,1.7283349897946618,0.19317378249213735,AIQ
5,0.0025068786372257623,-197.95802349833178,0.687411567729336,0.16335662665729098,0.6874115677293415,AIQ
6,0.008818554399431244,-373.86373982886636,0.45326168370177067,0.5694088444337534,0.4532616837017701,AIQ
7,0.000783080677116077,-113.08356069536325,0.8248771151350748,0.04937274550129351,0.8248771151350938,AIQ
8,0.0013518635813749569,-148.3585361490479,0.7730085602384228,0.0839290026072912,0.7730085602384269,AIQ
9,0.028621221737035518,-681.6745134113455,0.18500636745384325,1.7973364922396207,0.1850063674538435,AIQ
10,0.005122899197763986,-291.61910910866897,0.5803879876690452,0.3089567059267736,0.5803879876690378,AIQ
11,0.004492067011763745,277.3792516930188,0.6078017886607223,0.26622786711353374,0.6078017886607248,AIQ
12,0.003006258958575425,226.56620710248853,0.6773474212029685,0.1748887805606874,0.6773474212029658,AIQ
13,0.014161806607009053,501.38701738671335,0.36933463785808596,0.8188189319600907,0.36933463785808773,AIQ
14,0.001779114348399613,-178.79517136258363,0.7532346862512471,0.09980797330777288,0.7532346862512318,AIQ
15,0.014497106387629799,-510.8657062346349,0.3723167333274743,0.8090700255551554,0.37231673332747417,AIQ
16,0.003744703599227739,259.5175917524619,0.6541346375283275,0.20297407209662835,0.654134637528331,AIQ
17,0.0001941939625792477,59.361549472613106,0.9195676079740428,0.010294279103554014,0.9195676079740728,AIQ
18,0.009615312449994806,-418.279859810325,0.4805512745461509,0.5048505431123037,0.48055127454615243,AIQ
19,0.0867656999125378,1258.827897967626,0.03227011400013818,4.845471414198562,0.03227011400013828,AIQ
20,0.0006375676180623291,107.6896356805544,0.8589718469232683,0.03189871849308456,0.8589718469232608,AIQ
21,0.006290719733579642,338.8675672748797,0.5800947353464603,0.3101966269880886,0.5800947353464672,AIQ
22,0.006160020754996998,337.65267903088966,0.5879712172330276,0.29751368672497974,0.5879712172330278,AIQ
23,0.00027206331369589165,70.96368828158836,0.9104370142469094,0.012790455557431853,0.9104370142469085,AIQ
24,0.03438339473713581,-809.3493535406981,0.20702352632334736,1.6379545973918794,0.2070235263233486,AIQ
1,0.0008142241813205997,50.418320415184354,0.8922988520915067,0.018742416699265647,0.8922988520914941,ARKB
2,0.16951260983745453,647.3464554494708,0.04560897393555289,4.490468441301794,0.045608973935552875,ARKB
3,0.0003530631920601879,-29.69794199077836,0.9321855386064621,0.007416945683782078,0.9321855386064477,ARKB
4,7.943884042627136e-05,13.720686097921421,0.9685991366153384,0.0015889030291386151,0.9685991366152846,ARKB
5,0.002900887077181391,-86.9750873180124,0.8166378920459463,0.05527720740306475,0.8166378920459483,ARKB
6,0.0015348337425739045,62.55634572220211,0.8697424876187687,0.02766947541082955,0.8697424876187754,ARKB
7,7.892424538791243e-05,13.894357656447808,0.9712060636952009,0.0013418180735742175,0.9712060636952013,ARKB
8,0.1391392715313261,539.9854382872438,0.12736032126436983,2.586049369984971,0.12736032126436986,ARKB
9,0.11088664308855978,-482.1509825969703,0.19153414955249173,1.8707396907254759,0.19153414955249176,ARKB
10,0.013337803961280481,166.86336430030147,0.6701699550489347,0.18925348129036781,0.6701699550489346,ARKB
11,0.10720284731437746,469.6979895645928,0.23354956100204904,1.5609783374585244,0.23354956100204924,ARKB
12,0.04369886346063179,-242.87166247999056,0.4732341307216784,0.5483485708541703,0.4732341307216784,ARKB
13,0.0335797498280076,-212.25989211294683,0.5490085959869248,0.38221182559279626,0.5490085959869253,ARKB
1,0.025845530492175417,412.0766501650382,0.21194149714594002,1.591874674982505,0.21194149714594004,ARKF
2,0.02739861522084197,429.2207398634947,0.20235748275993762,1.6620563401693365,0.20235748275993493,ARKF
3,0.018693063174540336,358.3535182445965,0.2975638787588684,1.104850708210353,0.29756387875887286,ARKF
4,0.0011829016971174333,90.45110378242248,0.7959405672646136,0.0675052488090774,0.7959405672645912,ARKF
5,0.0009964953071840421,84.6378607681572,0.8140265977572116,0.05585940083309638,0.8140265977571852,ARKF
6,0.021872806064609063,396.8425884577447,0.27225117655272774,1.2299058251446218,0.2722511765527238,ARKF
7,0.016256357698480106,342.4031578634795,0.3490490268497287,0.8923496711644988,0.3490490268497294,ARKF
8,0.003943099411743312,168.75687441698875,0.6487876758176045,0.20981157672716777,0.6487876758176158,ARKF
9,0.00013150219326540924,-30.858570607119308,0.9344089363938427,0.006839013395061231,0.9344089363938167,ARKF
10,0.00017679995088926148,37.04292786172354,0.9247146060869953,0.00901839194660347,0.9247146060870082,ARKF
11,0.002605640442279622,-144.04432555075306,0.719310400240128,0.13062237706232258,0.7193104002401473,ARKF
12,0.008362391632896093,-259.03511820583105,0.5233401132559035,0.4132126359009723,0.5233401132559097,ARKF
13,0.022068255515248603,-429.953509982411,0.303201258164552,1.0831801613005643,0.3032012581645536,ARKF
14,0.0034829905625770596,-172.51193262918085,0.687091879277975,0.1642727167632972,0.687091879277977,ARKF
