Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
const,-8.046707621264538,23.30593284333832,-0.34526434429182606,0.7299167468986485,,,,,,,
Return_lag1,-14.813742123015503,52.60992462925729,-0.28157695011745604,0.7782848430612861,,,,,,,
Return_lag2,20.931911678574433,47.666508653938415,0.4391324699390365,0.6605931176761994,,,,,,,
Return_lag3,-18.46648047288558,76.80462863256429,-0.24043447382878172,0.8100077743262297,,,,,,,
Excess_lag1,310.7244593753791,124.548299526125,2.4948109332492505,0.01264894716411602,,,,,,,
Excess_lag2,277.74650539901404,97.16847393021959,2.8584014358244882,0.004283401553763833,,,,,,,
Excess_lag3,215.28883257432597,120.84046389386695,1.7815955486848523,0.07490335719644836,,,,,,,
VIX_Close,1.0145870684077263,1.170075567067663,0.8671124301402107,0.3859408544284806,,,,,,,
Peer_Agg_Flow,0.5899792615211086,0.1844880941359503,3.197925938171108,0.0013967475030711718,,,,,,,
_SUMMARY_,,,,,0.07929277883683272,0.05163743949677868,0.07827892163929961,37.05381831528098,1.1102230246251565e-16,3494.0,44.0
