model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
multilag_ols,0.418409289919236,,0.008466291942960833,0.364122117457877,18851,44,False,{},N-BD,B+D,W,pct_aum,SPY,3474.8987311616593
multilag_ols_month_fe,0.5190491775420898,,0.03481203543787395,0.4350418773339525,18851,44,False,{},N-BD,B+D,W,pct_aum,SPY,4239.338633790105
cross_correlation,,0.22780324805092014,0.05605127136800702,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.22780324805092014}",N-BD,B+D,W,pct_aum,SPY,
panel_pooled,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,SPY,
panel_entity_fe,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,SPY,
panel_entity_time_fe,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,SPY,
panel_entity_fe_excess,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,SPY,
panel_entity_fe_controls,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,SPY,
asymmetry,0.5562381409577726,28.402018450871456,,,18851,44,False,"{""beta_pos_median"": 28.402018450871456, ""beta_neg_median"": NaN, ""asymmetry_ratio_median"": 0.8450277766535355, ""wald_p_median"": 0.20192419110711116}",N-BD,B+D,W,pct_aum,SPY,4428.3642212234145
relative_performance,0.48422595023923654,,,,18851,44,False,"{""r2_absolute_median"": 0.3821926918320347, ""r2_excess_median"": 0.3579237365851, ""r2_combined_median"": 0.48422595023923654}",N-BD,B+D,W,pct_aum,SPY,3773.311749420139
granger,,,0.014547874966180586,6.28811738797179,0,1,False,"{""pct_significant_lag1"": 1.0}",N-BD,B+D,W,pct_aum,SPY,
seasonality,,,,,19341,44,False,"{""jan_mean"": NaN, ""best_month"": 2, ""worst_month"": 1}",N-BD,B+D,W,pct_aum,SPY,
drawdown,0.0017248641886686844,0.011126507501598628,0.8339590226109288,,1132,44,False,"{""1m"": {""beta_depth"": 0.011126507501598628, ""beta_depth_p"": 0.8339590226109288, ""r2"": 0.0017248641886686844}, ""2m"": {""beta_depth"": 0.004276707330892367, ""beta_depth_p"": 0.9645741405091217, ""r2"": 0.005225070733942516}, ""3m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}, ""6m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}}",N-BD,B+D,W,pct_aum,SPY,-107.89410271715316
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,pct_aum,SPY,
panel_entity_fe_cum_long,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,SPY,
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,pct_aum,SPY,
panel_gmm_ab,,,,,0,44,False,{},N-BD,B+D,W,pct_aum,SPY,
panel_gmm_bb,,,,,0,44,False,{},N-BD,B+D,W,pct_aum,SPY,
panel_entity_fe_trend,0.004883604047989709,8.332468381412841,0.0001061888317034876,6.101746212168597,18753,44,True,"{""r2_overall"": 0.09942917823146524}",N-BD,B+D,W,pct_aum,SPY,-70.1640337919418
univariate_r2_by_lag,0.013853579541992511,34.40237110935289,0.2495826789107281,,44,44,False,"{""best_lag"": 1, ""best_r2"": 0.013853579541992511}",N-BD,B+D,W,raw,QQQ,48.030132684108715
multilag_ols,0.05093962629406901,28.16914269873078,0.24251807222310018,0.22689096269650647,18860,44,False,{},N-BD,B+D,W,raw,QQQ,-214.30279108369032
multilag_ols_month_fe,0.0651534290789112,29.614767494869668,0.2655189469780834,0.23720621522316165,18860,44,False,{},N-BD,B+D,W,raw,QQQ,-366.69253549014013
cross_correlation,,0.03518644837395658,0.30517901626696037,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.03518644837395658}",N-BD,B+D,W,raw,QQQ,
panel_pooled,0.004877119773553651,41.18328854643709,0.3065581444313812,6.3318981481133,18860,44,False,"{""r2_overall"": 0.005014973345104479, ""r2_between"": 0.008158563041815281}",N-BD,B+D,W,raw,QQQ,-96.46315556971929
panel_entity_fe,0.004877715033568153,40.775248087257125,0.3169775392352012,6.143695217598833,18860,44,False,"{""r2_overall"": 0.005014373643570935, ""r2_between"": 0.008056422617157444}",N-BD,B+D,W,raw,QQQ,-96.45885657237562
panel_entity_time_fe,-0.0026614798708444187,91.63505405431523,0.13774325680148714,17.090396683206393,18860,44,False,"{""r2_overall"": -0.0024664083562073724, ""r2_between"": -0.0027660747290454424}",N-BD,B+D,W,raw,QQQ,-156.13770679387406
panel_entity_fe_excess,0.014005048390925645,12.414698361175336,0.7819695276595804,4.9030020026571615,9389,42,False,"{""r2_overall"": 0.013449726356422609, ""r2_between"": -0.04264322071015303}",N-BD,B+D,W,raw,QQQ,-171.58788767938637
panel_entity_fe_controls,0.005367615879720455,40.78225696302027,0.31570099404245044,6.340984628456321,18860,44,False,"{""r2_overall"": 0.005811249339824021, ""r2_between"": -0.006042884288523842}",N-BD,B+D,W,raw,QQQ,-102.4201320932161
asymmetry,0.09059192514440773,8.463737646330719,,,18860,44,False,"{""beta_pos_median"": 8.463737646330719, ""beta_neg_median"": 1.3374087937630736, ""asymmetry_ratio_median"": 0.21256947749691055, ""wald_p_median"": 0.04850001052885769}",N-BD,B+D,W,raw,QQQ,-184.98906649522306
relative_performance,0.105611966662567,,,,18736,42,False,"{""r2_absolute_median"": 0.038124804016278435, ""r2_excess_median"": 0.05662879722690489, ""r2_combined_median"": 0.105611966662567}",N-BD,B+D,W,raw,QQQ,-228.23383431301025
granger,,,0.24241111658979603,1.3706468231735642,0,44,False,"{""pct_significant_lag1"": 0.3409090909090909}",N-BD,B+D,W,raw,QQQ,
seasonality,,,,,19388,44,False,"{""jan_mean"": 1.3607042216830165e-16, ""best_month"": 3, ""worst_month"": 4}",N-BD,B+D,W,raw,QQQ,
drawdown,0.016839265917835244,-0.44709478573199174,0.4000996066118102,,1132,44,False,"{""1m"": {""beta_depth"": -0.44709478573199174, ""beta_depth_p"": 0.4000996066118102, ""r2"": 0.016839265917835244}, ""2m"": {""beta_depth"": 0.7774129712902484, ""beta_depth_p"": 0.6541986059852869, ""r2"": 0.008290433053310564}, ""3m"": {""beta_depth"": 1.0289423082446583, ""beta_depth_p"": 0.7410372427365934, ""r2"": 0.005508744578835656}, ""6m"": {""beta_depth"": 3.6629231650852674, ""beta_depth_p"": 0.4718748331286565, ""r2"": 0.010871081896680068}}",N-BD,B+D,W,raw,QQQ,-46.54096625639759
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,raw,QQQ,
panel_entity_fe_cum_long,0.007945174102262031,20.254286328753366,0.6952162823097601,7.424162657675667,16748,44,False,"{""r2_overall"": 0.007401795325354232, ""r2_between"": -0.28963795827575955, ""CumRet_20_coef"": 9.35159700645166, ""CumRet_20_pval"": 0.3667829902871731, ""CumRet_60_coef"": 8.090702674798322, ""CumRet_60_pval"": 0.014187254725228637, ""CumRet_120_coef"": 4.354965126748284, ""CumRet_120_pval"": 0.31257977409693094}",N-BD,B+D,W,raw,QQQ,-152.33932826394735
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,raw,QQQ,
panel_gmm_ab,,29.27050245773003,0.7338560323972235,,42,42,False,"{""sargan_stat"": 41.98084906172931, ""sargan_p"": 1.0, ""ar1_stat"": -1.7718806841044634, ""ar1_p"": 0.07641436544192756, ""ar2_stat"": -0.7929618670485389, ""ar2_p"": 0.42780004023174645, ""transformation"": ""d""}",N-BD,B+D,W,raw,QQQ,
panel_gmm_bb,,14.083586019879426,0.8286850637541499,,42,42,False,"{""sargan_stat"": 41.982782837190115, ""sargan_p"": 1.0, ""ar1_stat"": NaN, ""ar1_p"": NaN, ""ar2_stat"": NaN, ""ar2_p"": NaN, ""transformation"": ""ld""}",N-BD,B+D,W,raw,QQQ,
panel_entity_fe_trend,0.006624182161744319,49.21771578065685,0.39004156154181546,4.12993425566585,9389,42,False,"{""r2_overall"": 0.08437513770347926}",N-BD,B+D,W,raw,QQQ,-123.31476735418678
univariate_r2_by_lag,0.013654108350256933,,0.4584265975704873,,44,44,False,"{""best_lag"": 21, ""best_r2"": 0.12580532897520302}",N-BD,B+D,W,pct_aum,QQQ,37.57493758491104
multilag_ols,0.418409289919236,,0.008466291942960833,0.364122117457877,18851,44,False,{},N-BD,B+D,W,pct_aum,QQQ,3474.8987311616593
multilag_ols_month_fe,0.5190491775420898,,0.03481203543787395,0.4350418773339525,18851,44,False,{},N-BD,B+D,W,pct_aum,QQQ,4239.338633790105
cross_correlation,,0.22780324805092014,0.05605127136800702,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.22780324805092014}",N-BD,B+D,W,pct_aum,QQQ,
panel_pooled,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,QQQ,
panel_entity_fe,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,QQQ,
panel_entity_time_fe,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,QQQ,
panel_entity_fe_excess,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,QQQ,
panel_entity_fe_controls,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,QQQ,
asymmetry,0.5562381409577726,28.402018450871456,,,18851,44,False,"{""beta_pos_median"": 28.402018450871456, ""beta_neg_median"": NaN, ""asymmetry_ratio_median"": 0.8450277766535355, ""wald_p_median"": 0.20192419110711116}",N-BD,B+D,W,pct_aum,QQQ,4428.3642212234145
relative_performance,,,,,18727,42,False,"{""r2_absolute_median"": NaN, ""r2_excess_median"": NaN, ""r2_combined_median"": NaN}",N-BD,B+D,W,pct_aum,QQQ,
granger,,,0.014547874966180586,6.28811738797179,0,1,False,"{""pct_significant_lag1"": 1.0}",N-BD,B+D,W,pct_aum,QQQ,
seasonality,,,,,19341,44,False,"{""jan_mean"": NaN, ""best_month"": 2, ""worst_month"": 1}",N-BD,B+D,W,pct_aum,QQQ,
drawdown,0.0017248641886686844,0.011126507501598628,0.8339590226109288,,1132,44,False,"{""1m"": {""beta_depth"": 0.011126507501598628, ""beta_depth_p"": 0.8339590226109288, ""r2"": 0.0017248641886686844}, ""2m"": {""beta_depth"": 0.004276707330892367, ""beta_depth_p"": 0.9645741405091217, ""r2"": 0.005225070733942516}, ""3m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}, ""6m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}}",N-BD,B+D,W,pct_aum,QQQ,-107.89410271715316
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,pct_aum,QQQ,
panel_entity_fe_cum_long,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,QQQ,
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,pct_aum,QQQ,
panel_gmm_ab,,,,,0,44,False,{},N-BD,B+D,W,pct_aum,QQQ,
panel_gmm_bb,,,,,0,44,False,{},N-BD,B+D,W,pct_aum,QQQ,
panel_entity_fe_trend,0.02466493249243451,8.674070440737268,8.408385953922991e-05,15.591311696464013,9347,42,True,"{""r2_overall"": 0.08557263303172036}",N-BD,B+D,W,pct_aum,QQQ,-184.8175887191339
univariate_r2_by_lag,0.013853579541992511,34.40237110935289,0.2495826789107281,,44,44,False,"{""best_lag"": 1, ""best_r2"": 0.013853579541992511}",N-BD,B+D,W,raw,peer_avg,48.030132684108715
multilag_ols,0.05093962629406901,28.16914269873078,0.24251807222310018,0.22689096269650647,18860,44,False,{},N-BD,B+D,W,raw,peer_avg,-214.30279108369032
multilag_ols_month_fe,0.0651534290789112,29.614767494869668,0.2655189469780834,0.23720621522316165,18860,44,False,{},N-BD,B+D,W,raw,peer_avg,-366.69253549014013
cross_correlation,,0.03518644837395658,0.30517901626696037,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.03518644837395658}",N-BD,B+D,W,raw,peer_avg,
panel_pooled,0.004877119773553651,41.18328854643709,0.3065581444313812,6.3318981481133,18860,44,False,"{""r2_overall"": 0.005014973345104479, ""r2_between"": 0.008158563041815281}",N-BD,B+D,W,raw,peer_avg,-96.46315556971929
panel_entity_fe,0.004877715033568153,40.775248087257125,0.3169775392352012,6.143695217598833,18860,44,False,"{""r2_overall"": 0.005014373643570935, ""r2_between"": 0.008056422617157444}",N-BD,B+D,W,raw,peer_avg,-96.45885657237562
panel_entity_time_fe,-0.0026614798708444187,91.63505405431523,0.13774325680148714,17.090396683206393,18860,44,False,"{""r2_overall"": -0.0024664083562073724, ""r2_between"": -0.0027660747290454424}",N-BD,B+D,W,raw,peer_avg,-156.13770679387406
panel_entity_fe_excess,0.01118195308408787,-0.9970119628435371,0.973718282335581,7.8693920803362225,18860,44,False,"{""r2_overall"": 0.011242677241961707, ""r2_between"": -0.03410699181006205}",N-BD,B+D,W,raw,peer_avg,-45.36052688614234
panel_entity_fe_controls,0.005367615879720455,40.78225696302027,0.31570099404245044,6.340984628456321,18860,44,False,"{""r2_overall"": 0.005811249339824021, ""r2_between"": -0.006042884288523842}",N-BD,B+D,W,raw,peer_avg,-102.4201320932161
asymmetry,0.09059192514440773,8.463737646330719,,,18860,44,False,"{""beta_pos_median"": 8.463737646330719, ""beta_neg_median"": 1.3374087937630736, ""asymmetry_ratio_median"": 0.21256947749691055, ""wald_p_median"": 0.04850001052885769}",N-BD,B+D,W,raw,peer_avg,-184.98906649522306
relative_performance,0.10914773226165497,,,,18860,44,False,"{""r2_absolute_median"": 0.04207370911602909, ""r2_excess_median"": 0.08097173902494054, ""r2_combined_median"": 0.10914773226165497}",N-BD,B+D,W,raw,peer_avg,-135.22393861877256
granger,,,0.24241111658979603,1.3706468231735642,0,44,False,"{""pct_significant_lag1"": 0.3409090909090909}",N-BD,B+D,W,raw,peer_avg,
seasonality,,,,,19388,44,False,"{""jan_mean"": 1.3607042216830165e-16, ""best_month"": 3, ""worst_month"": 4}",N-BD,B+D,W,raw,peer_avg,
drawdown,0.016839265917835244,-0.44709478573199174,0.4000996066118102,,1132,44,False,"{""1m"": {""beta_depth"": -0.44709478573199174, ""beta_depth_p"": 0.4000996066118102, ""r2"": 0.016839265917835244}, ""2m"": {""beta_depth"": 0.7774129712902484, ""beta_depth_p"": 0.6541986059852869, ""r2"": 0.008290433053310564}, ""3m"": {""beta_depth"": 1.0289423082446583, ""beta_depth_p"": 0.7410372427365934, ""r2"": 0.005508744578835656}, ""6m"": {""beta_depth"": 3.6629231650852674, ""beta_depth_p"": 0.4718748331286565, ""r2"": 0.010871081896680068}}",N-BD,B+D,W,raw,peer_avg,-46.54096625639759
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,raw,peer_avg,
panel_entity_fe_cum_long,0.007945174102262031,20.254286328753366,0.6952162823097601,7.424162657675667,16748,44,False,"{""r2_overall"": 0.007401795325354232, ""r2_between"": -0.28963795827575955, ""CumRet_20_coef"": 9.35159700645166, ""CumRet_20_pval"": 0.3667829902871731, ""CumRet_60_coef"": 8.090702674798322, ""CumRet_60_pval"": 0.014187254725228637, ""CumRet_120_coef"": 4.354965126748284, ""CumRet_120_pval"": 0.31257977409693094}",N-BD,B+D,W,raw,peer_avg,-152.33932826394735
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,raw,peer_avg,
panel_gmm_ab,,41.87687201010863,0.47663268414026505,,44,44,False,"{""sargan_stat"": 44.00000000003468, ""sargan_p"": 1.0, ""ar1_stat"": -1.8205311124979047, ""ar1_p"": 0.06867816268533201, ""ar2_stat"": -0.9668668962201475, ""ar2_p"": 0.33361057728023585, ""transformation"": ""d""}",N-BD,B+D,W,raw,peer_avg,
panel_gmm_bb,,36.14898875363059,0.289775697810086,,44,44,False,"{""sargan_stat"": 43.999999999754934, ""sargan_p"": 1.0, ""ar1_stat"": -1.1022776665437923, ""ar1_p"": 0.2703409756638368, ""ar2_stat"": 0.340498378805731, ""ar2_p"": 0.733481243458073, ""transformation"": ""ld""}",N-BD,B+D,W,raw,peer_avg,
panel_entity_fe_trend,0.0046706119051019845,39.7551115738873,0.32834491899568286,5.86785095479328,18860,44,False,"{""r2_overall"": 0.024285871768263023}",N-BD,B+D,W,raw,peer_avg,-96.39139228481585
univariate_r2_by_lag,0.013654108350256933,,0.4584265975704873,,44,44,False,"{""best_lag"": 21, ""best_r2"": 0.12580532897520302}",N-BD,B+D,W,pct_aum,peer_avg,37.57493758491104
multilag_ols,0.418409289919236,,0.008466291942960833,0.364122117457877,18851,44,False,{},N-BD,B+D,W,pct_aum,peer_avg,3474.8987311616593
multilag_ols_month_fe,0.5190491775420898,,0.03481203543787395,0.4350418773339525,18851,44,False,{},N-BD,B+D,W,pct_aum,peer_avg,4239.338633790105
cross_correlation,,0.22780324805092014,0.05605127136800702,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.22780324805092014}",N-BD,B+D,W,pct_aum,peer_avg,
