ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,-255.48382862600712,428.97478491675287,-0.5955684054380643,0.4358084500528945,0.2914087968942195,83
ARKB,463.9486278946266,-1111.3023812156293,0.417481898479443,0.022769230750764567,0.9195365209409567,22
ARKF,165.10908755747155,-39.322874802969245,4.198805107326596,0.19547407677310744,0.2913330536396367,74
ARKG,379.7970291414763,150.84510238675125,2.5177948977601936,5.56321885525338e-05,0.4311751620969543,126
ARKK,625.8911699282224,50.65399007609537,12.356206667786138,0.0010992891169576305,0.2729721237512106,126
ARKQ,72.40784392347554,-22.517848994431642,3.2155755170656404,0.5561039069922333,0.6589510747791354,34
ARKW,11.243642333505491,51.140557092703894,0.2198576427926632,0.713728649522697,0.662255264471274,34
ARKX,-27.49699530543882,-9.579403514509929,-2.870428755171353,0.2951917659890222,0.5885190647923935,49
ARTY,-113.63288291376529,39.09561633566978,-2.9065377033099673,0.17531011576671812,0.2327624195649538,82
BKGI,-222.65019437835136,208.3527138896402,-1.0686215227140463,0.9076913898689289,0.7050657912552762,33
BLOK,20.349759159527423,-6.395536399983816,3.1818690234612563,0.7234088467072305,0.234751618879816,87
BOTZ,55.967656205950966,128.53638628359076,0.43542266765201504,0.07068156209359541,0.21803543174686446,103
BUG,-58.408891496806554,96.76821139293288,-0.6035958571109049,0.6622827043494288,0.6064837257831187,66
CGW,-62.623460973010786,-26.021454123531033,-2.4066088188507804,0.21965965887084948,0.19467337157446718,133
DSI,-55.53521130842643,22.932097635510047,-2.4217240041064056,0.7310297441909198,0.3801711541197992,133
DTCR,112.02617954164218,9.127920982536395,12.272912939975212,0.09740229359979756,0.49436316250981005,54
EUAD,1403.1599022077623,-836.940045356144,1.676535744696831,0.6960511470494769,0.4411329522272788,15
FPX,-115.74716447052963,52.88595961190879,-2.188618024895701,0.10081651006561544,0.36087895507318823,133
GII,-67.70460761213288,158.99338780491323,-0.42583285095608653,0.21159049589307655,0.4278113090846256,133
GNR,177.70958794339208,132.7483851646995,1.3386949131088088,0.00494203053811804,0.2602500454481568,133
GRID,-21.186318168867462,237.83259034079205,-0.08908080317550018,0.27810836528852517,0.08797254445395197,133
GRNY,2473.4531539312825,793.9867725271769,3.1152321921668036,0.018387557165942446,0.8035188258171966,14
GUNR,421.5589701456758,298.32467973408166,1.4130878160045015,3.834465284185059e-05,0.3387623793146832,133
IFRA,-101.28578258718422,194.66942588057705,-0.5202963029711688,0.6952076124399207,0.2779332805255218,84
IGE,7.036216911089178,151.54134123992904,0.046431005912433036,0.0055411339468035975,0.3376737160088422,133
IGF,474.22741393746446,689.6264182505988,0.6876584211208946,1.7317906119768417e-08,0.443520607365801,133
IZRL,-154.62444068079486,15.242541186578416,-10.144269173236482,5.643611018078229e-05,0.4795731213471075,88
JUST,-403.65149007387623,22.980745837242065,-17.564768912753387,0.0016419795232993097,0.41076938455269296,82
KOMP,-200.7043117073446,70.8713699602289,-2.8319519125984787,0.0959604010577703,0.4804100864338091,78
LIT,136.74214739302462,99.79636375757258,1.370211721593399,1.0081005515244435e-07,0.3807882611953757,133
MOO,-87.1968972754466,43.13547195143434,-2.0214661699684298,0.5681800094970433,0.23043271302278212,133
MSOS,2.3871674846948707,66.71672840001519,0.035780643654797786,0.09864559441301674,0.37330671096164914,55
NFRA,4.676854756594679,99.49760204784138,0.04700469820715789,0.5119483894514751,0.24107199058996798,133
PAVE,623.4954210275836,527.9122347551921,1.1810588578548782,2.049417677957966e-05,0.4044599923151886,97
PBW,-2.3278715238842955,-25.229590297008162,-0.09226751193658285,0.1559118244812988,0.38020984245555944,133
PHO,29.466893879984003,-16.190831087722646,1.8199741397048153,0.846968745172501,0.15526759434230242,133
PRNT,33.31570165711367,-135.8686340658008,0.24520524465550284,0.6392713398853686,0.4244558006417901,34
PWRD,94.33281631133002,46.369211013528776,2.03438476198802,0.04862806863757706,0.7019416993577907,40
ROBO,-129.9719255005924,101.06276928156755,-1.286051494774322,0.6631611674329659,0.15364716547241397,133
ROBT,-156.22856742631657,-90.20333976438859,-1.7319599012008435,9.346592147849277e-05,0.38982431675474627,86
SAMT,-59.28613714713954,-22.286943214263356,-2.6601286940596314,0.1688351785676694,0.7240003717195271,41
SIXG,-240.61137947460722,1.0766218870980804,-223.48735647865155,0.01100486083808956,0.2975437522396057,73
SUSA,-36.34000918705745,-135.20286508834363,-0.2687813543249422,0.5400376005518572,0.31029735988695706,133
XT,-132.78607773854083,18.145626900633346,-7.317800507289507,0.29598827515184994,0.16241145268946633,121
