ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval,Return_lag2,Return_lag2_pval,Return_lag3,Return_lag3_pval
AIQ,0.2079561518495987,0.05163170813570361,0.20576154340794003,92,314.80439497184113,0.33575521241033046,-178.34872664875647,0.5815970397239223,464.8850354082575,0.1520655808911416
ARKB,0.6803428627457258,0.08098573039396151,0.44621623969837493,24,-602.2328667351858,0.29202989318583045,519.8792695086318,0.20520546806506995,344.5343801854784,0.3586804364769328
ARKF,0.18923989150359566,0.007726434377534952,0.4251863037949285,83,139.43869369733468,0.480817420641525,244.34126247282023,0.21581491755874388,170.1366518531536,0.39837433261202315
ARKG,0.20772497901354492,0.10785837972953793,0.01526615352288245,135,847.7293685457964,0.0031409329741032637,834.6070005067647,0.0035736354538777773,395.4073493769163,0.16236065610390685
ARKK,0.19638489557871375,0.09508887401300536,0.025665228940126305,135,787.2405996842735,0.06741405323426622,1272.9353653899693,0.003431842085681313,425.7192450891327,0.3213708476873136
ARKQ,0.3968682717141814,0.003521492397343118,0.4792929883714237,39,-17.93489317953021,0.8004751272366833,-52.89491566584169,0.43860984423333094,118.6114077743506,0.09610494883348779
ARKW,0.3529185318036415,-0.06909112136789664,0.6331140842913912,39,92.17143011734954,0.3772770747844024,84.82511638873567,0.3961710603213229,98.88643747144717,0.33913759964682233
ARKX,0.38028765155056354,0.15896181281862187,0.08430462186345358,58,-40.10895970096888,0.5056696379917407,-158.6090776298041,0.011378617728109568,58.51880170639927,0.3330787363186043
ARTY,0.0938169232980437,-0.08741969204234756,0.923281497680752,91,-50.412444003810336,0.5901783184967668,-124.46677519535453,0.18759319802788318,-17.589236588382782,0.8500694522455821
BKGI,0.453046286493471,0.08012330001174661,0.3308156042020031,38,220.07556252306603,0.12210366160790205,167.37478322946006,0.3014635540896956,-54.54726044718405,0.7150408120564514
BLOK,0.1348740196240732,-0.027337101696413013,0.6404477798505804,96,125.12906117904916,0.10397326287648496,-136.97789931821015,0.08110068003814308,-29.215138686958653,0.7036871155281034
BOTZ,0.13263209609430882,-0.0028941388909553556,0.4834634386766441,112,154.42500676991253,0.30629155366158184,-6.173148854054311,0.9670974875795193,162.88522028949703,0.27639538198580893
BUG,0.23294916819208034,0.03793624485108382,0.30152050602909025,75,-14.031712488710589,0.9242899322129445,402.3667051269506,0.008748853420873613,106.35316891112161,0.48133859791847367
CGW,0.09888666437441451,-0.008388732723869419,0.5420199384267397,142,-114.63449344651089,0.22230533732741678,-164.62342740134682,0.07958581934396437,-114.77521200431934,0.213134691980055
