ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,-302.11429196866834,380.36999989036536,-0.7942642481156432,0.7057218158742404,0.3749880534832215,83
ARKB,463.54684048304506,-1024.6921333428168,0.4523766948135267,0.1530924194552344,0.7534946775576303,22
ARKF,469.63222035390726,-191.1890316173323,2.456376374633683,0.005378086348029679,0.43140634623712937,74
ARKG,359.98687672945204,199.71074302718998,1.802541371950336,2.044046570165761e-05,0.4385727640729573,126
ARKK,542.8393706202024,291.5193896467354,1.8621038253339435,2.6322893988430674e-05,0.3763423157845849,126
ARKQ,87.50331052626305,8.457565493189675,10.346158193717063,0.3673502903570503,0.490596432560386,34
ARKW,-36.63063530906089,-58.207672019078004,-0.6293094026686882,0.644558726974056,0.4834259723911326,34
ARKX,-8.160862732346109,-42.785030802191386,-0.1907410741405408,0.2926680807375552,0.42813054663580263,49
ARTY,-162.8198244357532,58.08296716907913,-2.803228422573278,0.042003087443805445,0.35203425936305865,82
BKGI,-392.7944823452978,272.32645286199454,-1.442366241756001,0.26346213134696456,0.7929108817930255,33
BLOK,24.037584214908076,-6.731633447418687,3.5708397378834595,0.6730445737728747,0.2223414417875178,87
BOTZ,24.030735044547026,95.6725046726856,0.25117702444146184,0.231922419696656,0.26864422775272445,103
BUG,-80.57306032978622,128.69016711468603,-0.6261011399416488,0.598085525162552,0.5662495705458949,66
CGW,-42.89456567900037,-48.55136581496066,-0.883488341862111,0.19544453870913245,0.22039024260397333,133
DSI,-58.17579253262156,16.233251187572012,-3.5837425208549885,0.6854605214418841,0.2562183161662127,133
DTCR,124.50607888181047,19.57399224670102,6.360791263866704,0.06267331008563373,0.46706261734912236,54
EUAD,203.59566273495602,-1356.9350620285302,0.15004082983204345,0.3422303457684018,0.5838271316475309,15
FPX,-102.6057301377138,19.044412730066913,-5.3877077540817035,0.03125898148582103,0.37080985687652335,133
GII,-59.63185902450558,145.0096314549806,-0.41122688490535725,0.2446371490870095,0.41589397490734636,133
GNR,186.38818518890128,127.7254472778103,1.4592877861174844,0.004374746117170953,0.26060186073084446,133
GRID,-2.590733359347811,226.7224574876357,-0.011426893427569241,0.2598303498388153,0.08582244141530182,133
GRNY,2052.388462991518,2280.1779714193617,0.9001001188139495,0.022115795865117454,0.8034837376770221,14
GUNR,571.9956931244037,241.82437821373318,2.3653351136453793,2.7437501851712653e-06,0.37370085166298894,133
IFRA,-99.5376237088632,186.3682370495704,-0.5340911374419884,0.7204542087019351,0.2597451314667225,84
IGE,-8.009697878659443,159.91478512314475,-0.050087287879550704,0.008505892304906414,0.3295756404576464,133
IGF,438.6367895279356,720.8253538727495,0.608520201420898,2.040076051103249e-08,0.43444120805947717,133
IZRL,-161.23789586194223,8.837735338115317,-18.24425485639479,1.069185674301445e-05,0.5060907544320753,88
JUST,-369.98724209669825,0.8570895407421647,-431.678633922334,0.002270459042693578,0.4070802993486028,82
KOMP,-184.84188623666182,48.45285059755354,-3.814881559228525,0.08521729322030465,0.45209735550428176,78
LIT,142.3875268737546,91.79644566575035,1.5511224409735507,1.2642836533577077e-07,0.38127421557628416,133
MOO,-85.00036149053491,42.709325165628506,-1.9902061472734593,0.5888784733217931,0.2275115377586272,133
MSOS,6.079243920583572,75.44270015434923,0.08058094299575659,0.0839227804671047,0.34699523253052533,55
NFRA,4.012802086268873,92.13572835105536,0.04355315964920039,0.5503632863573327,0.2110261667012644,133
PAVE,659.9203612605725,439.4776142578971,1.50160176502941,9.033153357834191e-05,0.35390630855887883,97
PBW,-6.4262867937281625,-20.941822677017274,-0.3068637765126685,0.15564956348076034,0.3833558345683896,133
PHO,60.98843128607132,-53.07463468628279,1.1491069443353863,0.9064700969256618,0.18345470510384276,133
PRNT,36.95842194802889,-163.43742747013567,0.22613193636312082,0.5395990715586692,0.4187680398564201,34
PWRD,74.59681008217508,122.13507219550198,0.6107730461137956,0.005147276818396076,0.7625233323597084,40
ROBO,-128.480784372937,61.299260321469795,-2.095959783187419,0.3030384112406267,0.2057710736093199,133
ROBT,-167.83297088720118,-85.65750195761159,-1.9593493512133344,3.655170844656913e-05,0.4220243976279665,86
SAMT,-56.99183514637504,-24.405061950468497,-2.3352464854235286,0.16043934170607857,0.7171679145082512,41
SIXG,-216.94240270754221,-6.023781508610644,-36.01432130256313,0.022008167890151444,0.24500839882448078,73
SUSA,-56.43191820323349,-151.03731749243863,-0.37362897554148256,0.48525652585163537,0.2218211466390917,133
XT,-113.92995976830404,-5.43263332421003,-20.971406124647814,0.2706933474263458,0.1750487608327641,121
