Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,13.624381225091025,3.7492799765914513,3.633866051656466,0.0002836647038511053,,,,,,,
Return_lag2,5.960089317573328,3.189298140738157,1.8687777230490832,0.061746487526002536,,,,,,,
Return_lag3,-0.4322314546468303,1.4246357302813455,-0.303397876004044,0.7616067004536178,,,,,,,
CumRet_5,8.136937077030478,1.7606502341732444,4.621552264667361,3.961715326683546e-06,,,,,,,
CumRet_20,2.3282623535552216,0.9074134092802988,2.565823173587271,0.010338993070067248,,,,,,,
CumRet_60,-2.3677657818469404,1.3226244230667166,-1.790202676249465,0.07351734389234421,,,,,,,
VIX_Close,0.05682973230280632,0.04051434014113399,1.4027065998072965,0.16080289711769757,,,,,,,
month_end,0.9946180003252522,0.8507862369522465,1.1690574637035163,0.24246893803122527,,,,,,,
quarter_end,-0.6077787843438994,0.20069246955360504,-3.028408518245681,0.0024783888363368867,,,,,,,
january,1.8181807951137245,0.6385272559706398,2.847459960577355,0.004435507143171424,,,,,,,
_SUMMARY_,,,,,0.0798277941690183,0.09832704750866672,0.07931806052471513,30.363586057160777,1.1102230246251565e-16,3200.0,41.0
