Date,Benchmark_Return
2020-07-27,0.0178431585622012
2020-07-28,-0.012724887054924583
2020-07-29,0.01152599775405072
2020-07-30,0.005235461857254986
2020-07-31,0.01784553124869981
2020-08-03,0.013506889734283822
2020-08-04,0.003712228012004992
2020-08-05,0.002477930682953433
2020-08-06,0.013244888460245408
2020-08-07,-0.01154243103209951
2020-08-10,-0.004273045481612114
2020-08-11,-0.01894119774862435
2020-08-12,0.025151713295187283
2020-08-13,0.002280680012410885
2020-08-14,-0.001174424953450326
2020-08-17,0.011610830465862865
2020-08-18,0.0096251410213124
2020-08-19,-0.00672732708197088
2020-08-20,0.013871736644691213
2020-08-21,0.006930312907388991
2020-08-24,0.0062440479515859515
2020-08-25,0.007862286889115833
2020-08-26,0.021339139495209825
2020-08-27,-0.003116877958428743
2020-08-28,0.005085074895728514
2020-08-31,0.008033384997511384
2020-09-01,0.017091727012568336
2020-09-02,0.009469179150243479
2020-09-03,-0.05070024312457411
2020-09-04,-0.01332597001163005
2020-09-08,-0.04806395024551924
2020-09-09,0.029375781875125684
2020-09-10,-0.019936693707984565
2020-09-11,-0.006939796417249289
2020-09-14,0.017415386365272623
2020-09-15,0.014173549369745908
2020-09-16,-0.01594643533993756
2020-09-17,-0.01562207587554254
2020-09-18,-0.012762696483998526
2020-09-21,0.002398226327978481
2020-09-22,0.01857874860479991
2020-09-23,-0.03053437679373927
2020-09-24,0.004656310453044377
2020-09-25,0.023248737969021382
2020-09-28,0.020768944981377713
2020-09-29,-0.004509379310800421
2020-09-30,0.006849009049658683
2020-10-01,0.015872457962266218
2020-10-02,-0.02813109810949954
2020-10-05,0.02132625917969344
2020-10-06,-0.017846944369797724
2020-10-07,0.017299061281704997
2020-10-08,0.005322914271578716
2020-10-09,0.015280152578128536
2020-10-12,0.030870489615360652
2020-10-13,-3.398555551725746e-05
2020-10-14,-0.008352544977732967
2020-10-15,-0.006710920603513637
2020-10-16,-0.005480855927053163
2020-10-19,-0.016325332963256667
2020-10-20,0.002149456995698129
2020-10-21,-0.0007735354518840776
2020-10-22,-3.52220892325672e-05
2020-10-23,0.001970573485208904
2020-10-26,-0.014996098757175447
2020-10-27,0.007808330416353204
2020-10-28,-0.03898672918311119
2020-10-29,0.017486378088101384
2020-10-30,-0.025362746098268385
2020-11-02,0.002227359464844536
2020-11-03,0.0172975135940443
2020-11-04,0.044638667533507315
2020-11-05,0.026070931270619768
2020-11-06,0.000747208438396596
2020-11-09,-0.02043375755403587
2020-11-10,-0.01791462966756152
2020-11-11,0.022369614132797144
2020-11-12,-0.0046935940892626205
2020-11-13,0.008772534094452666
2020-11-16,0.007802631520978265
2020-11-17,-0.00317197528867319
2020-11-18,-0.007390439467968579
2020-11-19,0.007824685966941525
2020-11-20,-0.006840413046718452
2020-11-23,3.447126336753037e-05
2020-11-24,0.014050023645630905
2020-11-25,0.006146628013347755
2020-11-27,0.009214293902983783
2020-11-30,0.0020400164932292686
2020-12-01,0.012816221882617329
2020-12-02,0.001285225925722111
2020-12-03,0.001415147826703489
2020-12-04,0.004075161822497675
2020-12-07,0.005662513251303958
2020-12-08,0.0033848935554821047
2020-12-09,-0.022641054827798768
2020-12-10,0.004015769356749743
2020-12-11,-0.0022146731934661323
2020-12-14,0.007255267176158986
2020-12-15,0.010689382675503456
2020-12-16,0.005499698637807082
2020-12-17,0.006537604187480062
2020-12-18,-0.0030225158887661197
2020-12-21,-0.0036766565820666175
2020-12-22,0.0027191386164016063
2020-12-23,-0.005036148984415734
2020-12-24,0.004412671309853566
2020-12-28,0.010078805859264683
2020-12-29,0.0008954803180745152
2020-12-30,3.198417017613586e-05
2020-12-31,0.0024602645961868674
2021-01-04,-0.014119949045934166
2021-01-05,0.008244116947709434
2021-01-06,-0.013852295932646475
2021-01-07,0.02419198229397046
2021-01-08,0.012857920032089076
2021-01-11,-0.014450005859015347
2021-01-12,-0.0015902295612455486
2021-01-13,0.0067532971027841615
2021-01-14,-0.005347431957071436
2021-01-15,-0.007921172907924712
2021-01-19,0.014589939473695468
2021-01-20,0.02326091231749472
2021-01-21,0.00799949478264117
2021-01-22,-0.0028801690342508124
2021-01-25,0.008266153932863451
2021-01-26,0.0014629575683708929
2021-01-27,-0.027876696686438662
2021-01-28,0.00591683527462572
2021-01-29,-0.02103824726607828
2021-02-01,0.024987334467652778
2021-02-02,0.01631405939143349
2021-02-03,-0.003967247992021972
2021-02-04,0.011826660009238044
2021-02-05,0.0033914581828584645
2021-02-08,0.006699665979124747
2021-02-09,-0.00020977519472820116
2021-02-10,-0.002278821454741675
2021-02-11,0.005499583988777257
2021-02-12,0.005589173620107468
2021-02-16,-0.0027047217390184786
2021-02-17,-0.004798282851939173
2021-02-18,-0.004372148315816782
2021-02-19,-0.004361332456183642
2021-02-22,-0.025919844290464455
2021-02-23,-0.00297727157861738
2021-02-24,0.008243106276978107
2021-02-25,-0.03486261111381017
2021-02-26,0.004187667846442977
2021-03-01,0.03008206929648516
2021-03-02,-0.016038822275540543
2021-03-03,-0.02902007038787513
2021-03-04,-0.016366921654341726
2021-03-05,0.015060790793626655
2021-03-08,-0.02831408073653463
2021-03-09,0.039441176488543395
2021-03-10,-0.002854617706068985
2021-03-11,0.023031406168461555
2021-03-12,-0.008112240663203596
2021-03-15,0.010682797211916562
2021-03-16,0.00548881872377871
2021-03-17,0.00411755998349328
2021-03-18,-0.03063058570524002
2021-03-19,0.0035252085418311374
2021-03-22,0.01746813069950881
2021-03-23,-0.004362650873373064
2021-03-24,-0.01686528618286398
2021-03-25,-0.0017315181113173317
2021-03-26,0.01500020437848315
2021-03-29,-0.0002847985376285278
2021-03-30,-0.00503306739089926
2021-03-31,0.015302867926037855
2021-04-01,0.017046352139166165
2021-04-05,0.0199648159796757
2021-04-06,-0.0006947001275644515
2021-04-07,0.002418196527590011
2021-04-08,0.010433603238717337
2021-04-09,0.006058251344889243
2021-04-12,-0.0013051287204360884
2021-04-13,0.01167312953051236
2021-04-14,-0.012008209819724946
2021-04-15,0.015155494451679408
2021-04-16,0.0011709974275220247
2021-04-19,-0.009151793203238223
2021-04-20,-0.0072887192667424605
2021-04-21,0.008560996556170153
2021-04-22,-0.012054573476628305
2021-04-23,0.012589501989924479
2021-04-26,0.006511081750188774
2021-04-27,-0.004332204329756673
2021-04-28,-0.003380843501747499
2021-04-29,0.0035988236598911705
2021-04-30,-0.006554614597398367
2021-05-03,-0.005325565386479547
2021-05-04,-0.01799573975738078
2021-05-05,-0.003362257890255016
2021-05-06,0.007537340046588348
2021-05-07,0.00811439281519144
2021-05-10,-0.025254345102111553
2021-05-11,-0.0013814224998182079
2021-05-12,-0.02588295156419118
2021-05-13,0.007731331301717326
2021-05-14,0.022076840957583332
2021-05-17,-0.006066395715141115
2021-05-18,-0.006750724135151098
2021-05-19,0.0011482686232568984
2021-05-20,0.019343408987298583
2021-05-21,-0.00553470450068172
2021-05-24,0.01681905701890285
2021-05-25,0.0013833913012193388
2021-05-26,0.003483808324643789
2021-05-27,-0.003741058814632381
2021-05-28,0.0031542531169403976
2021-06-01,-0.003324006156704251
2021-06-02,0.0019529892499856594
2021-06-03,-0.010405737271721005
2021-06-04,0.016969715465198876
2021-06-07,0.0029797377288829363
2021-06-08,0.0004753525228997635
2021-06-09,0.0002375180245459685
2021-06-10,0.010420406732530862
2021-06-11,0.0026149085203444056
2021-06-14,0.009582755904441465
2021-06-15,-0.006531014879743835
2021-06-16,-0.0036521941340911246
2021-06-17,0.012697535111188207
2021-06-18,-0.007847314194173394
2021-06-21,0.005049121338166707
2021-06-22,0.009321704347789117
2021-06-23,0.0004890609275087776
2021-06-24,0.006182850619548708
2021-06-25,-0.0012290239085315235
2021-06-28,0.012161621083729424
2021-06-29,0.003618780385680642
2021-06-30,-0.0015775023916140274
2021-07-01,0.0003950417609426271
2021-07-02,0.011478712920286904
2021-07-06,0.004321848454328592
2021-07-07,0.0021100245994436495
2021-07-08,-0.006039681727753932
2021-07-09,0.006243612399441156
2021-07-12,0.0039057190215439075
2021-07-13,0.0
2021-07-14,0.0017934823475580508
2021-07-15,-0.007023489297119823
2021-07-16,-0.008099364804001197
2021-07-19,-0.00819349168280803
2021-07-20,0.011616417969394943
2021-07-21,0.007720362740605946
2021-07-22,0.006610285055249188
2021-07-23,0.011677427826496167
2021-07-26,0.0007875557244161335
2021-07-27,-0.011017931738149578
2021-07-28,0.0038415990028841662
2021-07-29,0.0017768483665132617
2021-07-30,-0.005211753997083957
2021-08-02,8.228537371213207e-05
2021-08-03,0.006061413653544179
2021-08-04,0.0014448864066531897
2021-08-05,0.006342944174531295
2021-08-06,-0.004382356090352202
2021-08-09,0.0018476381358878413
2021-08-10,-0.005125741306984621
2021-08-11,-0.0017173832981729475
2021-08-12,0.003604509311649018
2021-08-13,0.0035099408189984693
2021-08-16,0.00043382587422580166
2021-08-17,-0.00880806521554478
2021-08-18,-0.009624639557899384
2021-08-19,0.004831451481970062
2021-08-20,0.010358335036161126
2021-08-23,0.014956625338377716
2021-08-24,0.0030543742392170614
2021-08-25,0.0011485767593277796
2021-08-26,-0.006349985172755757
2021-08-27,0.00972019490539533
2021-08-30,0.011222213394346925
2021-08-31,-0.0008152252422883866
2021-09-01,0.0016580453875367773
2021-09-02,-0.00047294309246892485
2021-09-03,0.003075745127516294
2021-09-07,0.0014151479858974803
2021-09-08,-0.0034806380970179296
2021-09-09,-0.0034403003382355024
2021-09-10,-0.0075895456124276395
2021-09-13,-0.0006904319502732958
2021-09-14,-0.002843187746972564
2021-09-15,0.007434786427379381
2021-09-16,0.0006877655707462349
2021-09-17,-0.011842169160846017
2021-09-20,-0.021747785510146
2021-09-21,0.0012304667061329155
2021-09-22,0.009340471076728418
2021-09-23,0.009226949142325358
2021-09-24,0.0009383226329260363
2021-09-27,-0.007982162097694645
2021-09-28,-0.028297585563962113
2021-09-29,-0.0016394707697108268
2021-09-30,-0.003674035094365591
2021-10-01,0.006201813816340218
2021-10-04,-0.020989498895900516
2021-10-05,0.013498978593210698
2021-10-06,0.0064077690795061315
2021-10-07,0.009175042871990113
2021-10-08,-0.0049866312711974725
2021-10-11,-0.007669700369876464
2021-10-12,-0.003487820388149432
2021-10-13,0.008008022720102703
2021-10-14,0.018416680230034732
2021-10-15,0.006300623320047327
2021-10-18,0.010055812409952347
2021-10-19,0.007567442292786053
2021-10-20,-0.0013050050144671754
2021-10-21,0.006106933597127773
2021-10-22,-0.008402425325279128
2021-10-25,0.010237868243193393
2021-10-26,0.003148737767492138
2021-10-27,0.0023211777119285237
2021-10-28,0.011105266370271316
2021-10-29,0.004919015472528043
2021-11-01,0.0034187339729554456
2021-11-02,0.0041813879870244985
2021-11-03,0.010615614991383193
2021-11-04,0.012818578358024135
2021-11-05,0.0009542586551343213
2021-11-08,-0.0013547630121752974
2021-11-09,-0.0068833599235795795
2021-11-10,-0.014696947918016012
2021-11-11,0.0027726798931699825
2021-11-12,0.010522583547134978
2021-11-15,-0.00022808931513673691
2021-11-16,0.007121026280336951
2021-11-17,0.0005283867142646947
2021-11-18,0.010361378836091006
2021-11-19,0.0055755824128811415
2021-11-22,-0.01160920457134429
2021-11-23,-0.00455791851309606
2021-11-24,0.0032202846531090845
2021-11-26,-0.0189587656070056
2021-11-29,0.021702428347271985
2021-11-30,-0.014686369639801078
2021-12-01,-0.01701287918954142
2021-12-02,0.007207089739906802
2021-12-03,-0.01738862485090875
2021-12-06,0.008012965012118567
2021-12-07,0.03011386327714538
2021-12-08,0.004474270013262505
2021-12-09,-0.0147142828777449
2021-12-10,0.010870390013133946
2021-12-13,-0.0144468728396705
2021-12-14,-0.0103502713952911
2021-12-15,0.022797463440618726
2021-12-16,-0.02571462478019737
2021-12-17,-0.004989123911829041
2021-12-20,-0.010963604948048156
2021-12-21,0.022380385507978273
2021-12-22,0.012178569039896336
2021-12-23,0.007539030660423718
2021-12-27,0.016527253191248148
2021-12-28,-0.004634741706768142
2021-12-29,-0.0001493925967533949
2021-12-30,-0.0029883743641696547
2021-12-31,-0.006244535935772122
2022-01-03,0.009626709849211545
2022-01-04,-0.012970502763585245
2022-01-05,-0.030721095261381448
2022-01-06,-0.0007026452034816222
2022-01-07,-0.010832778972766577
2022-01-10,0.0006581372338247959
2022-01-11,0.015022025710203613
2022-01-12,0.003965576564854301
2022-01-13,-0.025016141186833152
2022-01-14,0.00622254430103264
2022-01-18,-0.024894138916211173
2022-01-19,-0.010983610688754308
2022-01-20,-0.012988456731416576
2022-01-21,-0.027728626411170132
2022-01-24,0.004577853622184547
2022-01-25,-0.02318143992183075
2022-01-26,-0.001564654893406403
2022-01-27,-0.010070526009067549
2022-01-28,0.031369045728500966
2022-01-31,0.03197839792598445
2022-02-01,0.006803474187448977
2022-02-02,0.008125413958118832
2022-02-03,-0.040543848781085745
2022-02-04,0.012614968538106508
2022-02-07,-0.008044481450945828
2022-02-08,0.011235294623138437
2022-02-09,0.02119073282638384
2022-02-10,-0.02263250364545788
2022-02-11,-0.031721662108428084
2022-02-14,0.0012389577560250054
2022-02-15,0.02486406771777805
2022-02-16,-0.000252706418040316
2022-02-17,-0.029743838006212386
2022-02-18,-0.011405419893414148
2022-02-22,-0.010043697388880002
2022-02-23,-0.02561516057881219
2022-02-24,0.03360444525350337
2022-02-25,0.0155070602095011
2022-02-28,0.002978855343215292
2022-03-01,-0.015311412184257911
2022-03-02,0.016779440540542367
2022-03-03,-0.014284866763552007
2022-03-04,-0.014491970522798714
2022-03-07,-0.03688112330748672
2022-03-08,-0.0046480924587026795
2022-03-09,0.0359980946687628
2022-03-10,-0.011104813066505126
2022-03-11,-0.020738356461574847
2022-03-14,-0.019204625727391234
2022-03-15,0.03136681663124974
2022-03-16,0.037086739765637367
2022-03-17,0.012106238330156227
2022-03-18,0.020467970453484252
2022-03-21,-0.004011504456127413
2022-03-22,0.019652665524175328
2022-03-23,-0.014371372158266338
2022-03-24,0.02222666521522476
2022-03-25,-0.0008341103797018246
2022-03-28,0.01547237363060483
2022-03-29,0.017209719427456083
2022-03-30,-0.011045572554618688
2022-03-31,-0.012394747441661913
2022-04-01,-0.0019032449526760198
2022-04-04,0.020588590752494973
2022-04-05,-0.022204121203627247
2022-04-06,-0.021711426766476305
2022-04-07,0.0023778415746744663
2022-04-08,-0.013979136181048735
2022-04-11,-0.02365739479432949
2022-04-12,-0.004224243537585992
2022-04-13,0.02032698084652318
2022-04-14,-0.022867080375818638
2022-04-18,0.0007682822777297371
2022-04-19,0.022350843749892935
2022-04-20,-0.014584468804136885
2022-04-21,-0.02069106337855653
2022-04-22,-0.02618584515883804
2022-04-25,0.012845706066949125
2022-04-26,-0.03774492514915029
2022-04-27,-0.0011982243339231369
2022-04-28,0.03551584686565712
2022-04-29,-0.044998656523230984
2022-05-02,0.016695964840632405
2022-05-03,0.0010675594265325827
2022-05-04,0.03381217781710388
2022-05-05,-0.05036409525521113
2022-05-06,-0.011980830670926479
2022-05-09,-0.03912693970417336
2022-05-10,0.012148800078381372
2022-05-11,-0.029658242911634214
2022-05-12,-0.0023643176057587256
2022-05-13,0.03705996486731222
2022-05-16,-0.011591706867920548
2022-05-17,0.025901390306568572
2022-05-18,-0.049090368488501346
2022-05-19,-0.005358343057225157
2022-05-20,-0.0031079285110049426
2022-05-23,0.016627471360434187
2022-05-24,-0.021262166138612537
2022-05-25,0.013995333755476791
2022-05-26,0.027707122626049685
2022-05-27,0.03263962840185175
2022-05-31,-0.0026528867940045497
2022-06-01,-0.0073958699504510506
2022-06-02,0.027385636871936292
2022-06-03,-0.026019443185740787
2022-06-06,0.003331120094738127
2022-06-07,0.008625720610490717
2022-06-08,-0.00719650338493294
2022-06-09,-0.026784619554025113
2022-06-10,-0.03527053364685373
2022-06-13,-0.046496305380334446
2022-06-14,0.0018154750856960167
2022-06-15,0.024971853283352274
2022-06-16,-0.0403464414322543
2022-06-17,0.012159577047238024
2022-06-21,0.02326252893831615
2022-06-22,-0.0014585639821989016
2022-06-23,0.014892907955261547
2022-06-24,0.03426357394740598
2022-06-27,-0.007331635898062738
2022-06-28,-0.030466757702857672
2022-06-29,0.0009169049876982527
2022-06-30,-0.012403062597168613
2022-07-01,0.006600564120069041
2022-07-05,0.01711971959264602
2022-07-06,0.0064120309195738745
2022-07-07,0.02139897318066941
2022-07-08,0.0012543057271925395
2022-07-11,-0.021364474109346054
2022-07-12,-0.00968730358348191
2022-07-13,-0.0020611946549031757
2022-07-14,0.003570871881830362
2022-07-15,0.018139259238441285
2022-07-18,-0.008462676061345098
2022-07-19,0.030753262212119603
2022-07-20,0.015856557760273615
2022-07-21,0.014355034554462742
2022-07-22,-0.01753534570504167
2022-07-25,-0.005695557059252954
2022-07-26,-0.019648962974504025
2022-07-27,0.04225975013674188
2022-07-28,0.009778038603279526
2022-07-29,0.018236964400788258
2022-08-01,-0.0006023028166894928
2022-08-02,-0.002981579199298534
2022-08-03,0.027232616809862886
2022-08-04,0.004676450740326965
2022-08-05,-0.00816890858922148
2022-08-08,-0.003232349789967004
2022-08-09,-0.011318652301236298
2022-08-10,0.027910957733999542
2022-08-11,-0.00567608426683186
2022-08-12,0.019470588551029788
2022-08-15,0.008081306310050884
2022-08-16,-0.002341916726759319
2022-08-17,-0.011406068854114881
2022-08-18,0.0024049699181343254
2022-08-19,-0.019497125399461135
2022-08-22,-0.026327201838730052
2022-08-23,-0.0008270112614877645
2022-08-24,0.0028971781102400396
2022-08-25,0.017681904174362106
2022-08-26,-0.04098816108689718
2022-08-29,-0.009855577528088078
2022-08-30,-0.01113634442907585
2022-08-31,-0.0058135674170146645
2022-09-01,0.00043440668154182127
2022-09-02,-0.01412819156640499
2022-09-06,-0.007182388245155047
2022-09-07,0.020201377493032746
2022-09-08,0.005184425817440275
2022-09-09,0.021862130854529704
2022-09-12,0.011885746654112017
2022-09-13,-0.05483677210162552
2022-09-14,0.007933219187689966
2022-09-15,-0.016653692855826963
2022-09-16,-0.006114732882086971
2022-09-19,0.0059794705687648
2022-09-20,-0.007971059625300092
2022-09-21,-0.017906047972197747
2022-09-22,-0.012307766484776606
2022-09-23,-0.01628163473182953
2022-09-26,-0.004137833864574669
2022-09-27,0.00040097631336699635
2022-09-28,0.019892127792686898
2022-09-29,-0.028827631827673006
2022-09-30,-0.016956580109457886
2022-10-03,0.023460258866152106
2022-10-04,0.03144081505463947
2022-10-05,-0.0005316481547104068
2022-10-06,-0.00787290280945041
2022-10-07,-0.03810410097940742
2022-10-10,-0.009996292755086289
2022-10-11,-0.013738236596968822
2022-10-12,-0.000342516985311625
2022-10-13,0.023452385503023532
2022-10-14,-0.030057350158831708
2022-10-17,0.03302146272768214
2022-10-18,0.00790794443863474
2022-10-19,-0.0036467537641399206
2022-10-20,-0.005101870430091471
2022-10-21,0.02344776641390145
2022-10-24,0.011001374742478198
2022-10-25,0.02068586459161037
2022-10-26,-0.022096333584702532
2022-10-27,-0.018206014794871272
2022-10-28,0.030600675240711528
2022-10-31,-0.011627867859603569
2022-11-01,-0.01021776121870921
2022-11-02,-0.0342771734138646
2022-11-03,-0.01953478840892542
2022-11-04,0.016085080419544262
2022-11-07,0.010994422482374588
2022-11-08,0.007287313553264951
2022-11-09,-0.02307635610120007
2022-11-10,0.07378851638818928
2022-11-11,0.018426141308852895
2022-11-14,-0.008751177554000567
2022-11-15,0.013838327400666595
2022-11-16,-0.013649441954069808
2022-11-17,-0.002207135921468595
2022-11-18,3.5145415226978116e-05
2022-11-21,-0.01028717295286763
2022-11-22,0.014402771817431104
2022-11-23,0.01003670220202535
2022-11-25,-0.006578470494779554
2022-11-28,-0.014673155498497903
2022-11-29,-0.00756953838046226
2022-11-30,0.04558569231729748
2022-12-01,0.001227215322870956
2022-12-02,-0.003983431236796231
2022-12-05,-0.016783364721949412
2022-12-06,-0.02072042020975684
2022-12-07,-0.0040826254131866024
2022-12-08,0.011834767542385771
2022-12-09,-0.006376598624886709
2022-12-12,0.012551332860919029
2022-12-13,0.01075007867696609
2022-12-14,-0.007413768148655575
2022-12-15,-0.033576471289980314
2022-12-16,-0.009534524572110237
2022-12-19,-0.016408386508659945
2022-12-20,-0.0007784669326343918
2022-12-21,0.014506208867533399
2022-12-22,-0.024465175142655338
2022-12-23,0.0022491211724899873
2022-12-27,-0.014138236783363123
2022-12-28,-0.013202749245136203
2022-12-29,0.024375225640584697
2022-12-30,-0.0006005241729591937
2023-01-03,-0.006759755900632491
2023-01-04,0.004763986674637621
2023-01-05,-0.01565441339273166
2023-01-06,0.027601504669044985
2023-01-09,0.00647329178189282
2023-01-10,0.008464470891607512
2023-01-11,0.017300155602408163
2023-01-12,0.005404431871634197
2023-01-13,0.006880535788300612
2023-01-17,0.002028712395424126
2023-01-18,-0.012999941575001395
2023-01-19,-0.009824423990058007
2023-01-20,0.027366886957409076
2023-01-23,0.022215929467989337
2023-01-24,-0.0020417924810962607
2023-01-25,-0.0022193159541418206
2023-01-26,0.019497393867020207
2023-01-27,0.00995436511961656
2023-01-30,-0.020218796173982145
2023-01-31,0.014986069067273622
2023-02-01,0.021383539525350326
2023-02-02,0.03588989535773224
2023-02-03,-0.017772387152659608
2023-02-06,-0.008459064602020616
2023-02-07,0.020718760897250332
2023-02-08,-0.017781107779796024
2023-02-09,-0.008837935685383713
2023-02-10,-0.006563181241116989
2023-02-13,0.016015974632836993
2023-02-14,0.00738916256157629
2023-02-15,0.007660981592553018
2023-02-16,-0.01876421286321328
2023-02-17,-0.007055668371210522
2023-02-21,-0.02367513878374139
2023-02-22,0.0007482271251793016
2023-02-23,0.008734094559791794
2023-02-24,-0.01674415840598764
2023-02-27,0.00716120025417899
2023-02-28,-0.0012927974404852716
2023-03-01,-0.008039192571159037
2023-03-02,0.008276006330720342
2023-03-03,0.020673708753299547
2023-03-06,0.0011345313207427044
2023-03-07,-0.012265824980126738
2023-03-08,0.004994300481264036
2023-03-09,-0.01732591342156531
2023-03-10,-0.014043654130086902
2023-03-13,0.007416443385791949
2023-03-14,0.022979781277918887
2023-03-15,0.005245981720445547
2023-03-16,0.026360703428508492
2023-03-17,-0.004726091778526009
2023-03-20,0.0019976941917858593
2023-03-21,0.014282429975987387
2023-03-22,-0.013597993395954355
2023-03-23,0.011858111004551919
2023-03-24,0.0036804347003631666
2023-03-27,-0.00685131326981081
2023-03-28,-0.00531161613086617
2023-03-29,0.018233935245338895
2023-03-30,0.009465309041710723
2023-03-31,0.016630765717838836
2023-04-03,-0.002430432795618609
2023-04-04,-0.0033733768322820046
2023-04-05,-0.00987242242823394
2023-04-06,0.006742131788752825
2023-04-10,-0.0005659257434036391
2023-04-11,-0.006417744915401036
2023-04-12,-0.008833797124914167
2023-04-13,0.019582177087542618
2023-04-14,-0.0018798949721868796
2023-04-17,0.0008475029270320622
2023-04-18,6.269293031446743e-05
2023-04-19,-0.0004704067721730265
2023-04-20,-0.007624463433628326
2023-04-21,0.0010433368329936243
2023-04-24,-0.002084498831578019
2023-04-25,-0.018863813079237568
2023-04-26,0.006064727707469242
2023-04-27,0.02719085233942331
2023-04-28,0.006898677736762782
2023-05-01,-0.00114705828369277
2023-05-02,-0.008721554167729906
2023-05-03,-0.006543917295816604
