ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,-653.6585836079213,28.621251354170862,-22.838225188664442,0.30569011260963647,0.23257224663695897,60
ARKB,352.84943177355376,-834.9406453655554,0.42260420993047776,0.1985739538647064,0.7687340901883055,21
ARKF,-185.08758332651072,309.2660932634971,-0.5984735713294462,0.6819002764475468,0.3317036740964907,51
ARKG,191.30267509750152,283.73174528494144,0.6742378259626297,0.04998578038264554,0.35010402827222253,103
ARKK,547.4442006097756,710.3155890041493,0.7707055977432276,0.0006164877606282466,0.3364410125421293,103
ARKQ,61.0497241841535,-52.98987782822084,1.1521016217863447,0.9340187503048252,0.6665953138739129,26
ARKW,76.80593693075934,130.96142177845678,0.5864775739888459,0.24012506223660204,0.5457944313873602,26
ARKX,8.261320778809463,-23.051954065263033,0.358378329031049,0.8126373135311902,0.5695972912449879,35
ARTY,81.10347028156744,-279.3196292632609,0.2903607973971883,0.04187127014168783,0.3218175691548877,59
BKGI,-256.8639877780461,118.82542582977051,-2.161692129309344,0.5461640551762593,0.5844353022160367,26
BLOK,17.608438218187402,3.0184791142531444,5.8335464820813305,0.7308388110333885,0.529439364044985,64
BOTZ,216.54574941590138,130.63111378156844,1.6576889161183526,0.04170020639964019,0.22340599176497533,80
BUG,108.02703070449115,124.09764847021428,0.8705002233013274,0.4299563626898232,0.5247153876463805,44
CGW,-77.56852339019939,-225.26103474777074,-0.3443494942525431,0.00021807133818246542,0.20988951477222606,110
DSI,-107.54692404723761,-257.972963384657,-0.41689223024072136,0.009423491913163181,0.17439866353851885,110
DTCR,274.55497021661216,64.96444367823511,4.2262344549037625,0.00092747015072502,0.5832623154610022,39
EUAD,1087.1074805403366,-1083.6745200361763,1.0031678889193092,0.9977425360507327,0.324852227788895,15
FPX,-106.4281024433901,-88.34376078841338,-1.2047042314430036,0.0023115694713375106,0.23560340628058363,110
GII,6.75913116912687,-439.32303825250165,0.01538533284303212,5.247663260081548e-06,0.32944947681476155,110
GNR,67.90195905931276,24.51612186324722,2.7696859820682493,0.42968418937537933,0.1638978538315775,110
GRID,45.96062971855884,-0.002013632379714636,22824.7371176422,0.830063863427628,0.11255703069980705,110
GRNY,2319.937739447631,932.649223304266,2.4874708319901515,0.0056787603359931774,0.7741894580245896,14
GUNR,433.0030834556978,-12.28276592022191,35.25289712985712,0.03137575100821664,0.28917772849865153,110
IFRA,168.01567669847813,-49.71783713950726,3.379384268608256,0.6211617195998851,0.44322887451890436,61
IGE,-8.793226848296252,53.0660214808066,-0.16570352558796342,0.5589666111654973,0.25398003378984724,110
IGF,697.9909741790356,-546.7846173589129,1.2765373275321494,0.5348739531081916,0.32880178115407155,110
IZRL,-21.758785689656438,-177.75737300636544,-0.12240721901801092,0.008046261071695308,0.44657630320055386,65
JUST,-66.60270061792033,-522.0254989898376,-0.127585148133189,0.001732636576310218,0.5101045088457806,59
KOMP,-135.06125112332555,-110.10888267156446,-1.2266153996511766,0.0008569212058474795,0.7208657249137478,55
LIT,162.8486876617741,66.17655339332082,2.460821534386685,2.886547938906422e-05,0.34304674305903704,110
MOO,-62.50329302282929,-47.259117620124584,-1.3225658067770016,0.10093437405941985,0.2912544853398882,110
MSOS,-31.72066445573976,71.44696782697328,-0.4439749568177518,0.5885347944554258,0.2863084283140245,40
NFRA,21.089633544072836,-373.99061676227876,0.056390809284603334,0.023270204552769524,0.27145728133968317,110
PAVE,471.3866654362251,679.833497292402,0.6933854646963326,0.0005284404918957256,0.3475795295661326,74
PBW,-6.8547380388103205,-8.101994802800501,-0.8460555956467586,0.5193529658181252,0.3368709955203204,110
PHO,98.67064079918926,-158.18638183770776,0.6237619171315327,0.4074190705599613,0.21496868854176598,110
PRNT,115.46684969736923,-258.2587532386021,0.44709752621895,0.47452638457255414,0.5187956200085417,26
PWRD,-24.740925678798813,86.30606566725596,-0.2866649694609516,0.7350581507679386,0.4338756991582855,26
ROBO,-154.76282350533816,164.70504720411526,-0.9396361928942231,0.9051329748992164,0.14285332709933884,110
ROBT,-189.36474841591595,-168.0141059499178,-1.1270764876870663,9.84132584999786e-06,0.5991126397215518,63
SAMT,-35.94442889797214,20.529652382026978,-1.75085423898557,0.9494586071972575,0.34066921078898327,27
SIXG,-114.79496200816423,-223.38581974951884,-0.5138865221475701,0.030952961876792397,0.48726201174918293,50
SUSA,201.405811007994,-205.22779737403047,0.981376858228075,0.9863240307889722,0.2533420491867051,110
XT,-299.67264469485434,68.6017880596175,-4.368292039770562,0.1119484982354722,0.21876960347966745,98
