Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-956.9685686833175,1039.5489831534533,-0.9205613051348196,0.3572795122820298,,,,,,
_SUMMARY_,,,,,0.008650326449792356,0.5914987300917764,8.699630110894665,0.0032510198585430734,1086.0,44.0
