Variable,Coefficient,Std_Error,t_stat,p_value,r2_within,r2_between,r2_overall,f_statistic,f_pvalue,n_obs,n_entities
Return_lag1,-92.25362606005024,68.05328736561484,-1.3556086653745263,0.17531265146915143,,,,,,,
Return_lag2,-78.06669003341813,50.0627981342446,-1.559375283500543,0.11899951674597364,,,,,,,
Return_lag3,-45.27157281289665,58.98068107287122,-0.7675661248632102,0.4427976434264784,,,,,,,
Excess_lag1,329.72742673246074,117.44259476708761,2.8075625150004293,0.005019909770040298,,,,,,,
Excess_lag2,322.5487473685761,97.27551639899966,3.315826626358501,0.0009231988891564846,,,,,,,
Excess_lag3,192.61469433882274,108.8044739585123,1.770282850797732,0.07676853687470508,,,,,,,
month_end,2.599790434199216,2.6613736833047748,0.9768603524218038,0.3287069420326554,,,,,,,
quarter_end,-0.07023332860007667,2.8397562265342904,-0.02473216818536258,0.9802700300887341,,,,,,,
january,2.246710879660776,14.644484992603118,0.15341685834603144,0.8780785445169741,,,,,,,
_SUMMARY_,,,,,0.01799639168149092,0.02664186701692406,0.01875655004264465,7.884846303385537,1.4614154331127338e-10,3494.0,44.0
