ETF,Beta_Pos,Beta_Neg,Asymmetry_Ratio,Wald_P,R²,N
AIQ,-302.9248801253021,390.1920602526731,-0.776348139757482,0.7199363287980837,0.3590623979856341,83
ARKB,321.3398033479103,-901.7673423927724,0.3563444674047067,0.16429948585073603,0.7606665290919518,22
ARKF,311.6054676228699,-224.53356819269683,1.3877901203415925,0.3768825753534861,0.6989748024243216,74
ARKG,92.25275185052355,33.498300348502134,2.7539532122753982,0.35881228791002795,0.6318605538798583,126
ARKK,-2.9291278336535433,127.31258201744085,-0.02300737120587402,0.5188883290905544,0.6149045584384747,126
ARKQ,97.77763904353614,11.17789659515106,8.747409515843241,0.3820806693944324,0.7456308054938185,34
ARKW,-19.669067990441093,-40.45404445988707,-0.4862077019256828,0.7826250304825224,0.5002509728079407,34
ARKX,46.39117677581776,-39.12731145256271,1.1856469318639908,0.9020112737508417,0.6281164834333337,49
ARTY,3.17286933727871,69.41140886306614,0.04571106377538168,0.07471612497117507,0.4079194819543387,82
BKGI,-375.4609240162153,428.3249900088031,-0.8765795430439365,0.6538563661371614,0.8539898675684435,33
BLOK,32.56852964375926,2.1474588527457334,15.166078550058016,0.43759829473043355,0.3532331071188315,87
BOTZ,108.13736838323565,173.7313234094079,0.6224402500428993,0.01619834862506747,0.35988379727654907,103
BUG,42.776858420191,117.51858703154146,0.3640007891578026,0.09341316352538089,0.7067756913626052,66
CGW,11.333605513815394,43.69214020084525,0.2593968952245589,0.01150823270019469,0.20964420205088918,133
DSI,94.70005047043954,81.32065756992775,1.1645263737446643,0.05703206634063647,0.21275658038103928,133
DTCR,239.41771372301227,34.46177996056061,6.9473403288225715,0.0017283628010876198,0.7715358563456785,54
EUAD,238.33966904182785,-1459.0868638835589,0.16334851264951716,0.36265428156701496,0.5402116768886868,15
FPX,2.1518563863502975,79.05837235519431,0.02721857688496816,0.0030473361309743406,0.37953179447651364,133
GII,5.060110027012159,75.34515645933875,0.06715906190655971,0.003912148936359208,0.31325973960261966,133
GNR,192.6812538240539,142.88927592228285,1.3484654644681158,0.002393154260851932,0.32314525498274693,133
GRID,218.83299985836675,445.20919895050815,0.49152847779026554,0.004220987749036296,0.16133819787357906,133
GRNY,1704.1525302058665,3671.24004266001,0.46418989507728203,0.0028151658841107543,0.9413117476189088,14
GUNR,608.2426467250974,246.89364199246393,2.4635816532839803,1.5539776501050436e-06,0.424419255582967,133
IFRA,-114.44503785105833,194.2731962091351,-0.5890932979136156,0.7441339538222298,0.2474479997038318,84
IGE,5.494913932696412,116.31801543934752,0.04724043745022165,0.023854761143369655,0.22804000193625706,133
IGF,503.3428296598036,639.6068815195187,0.7869565575404824,8.13885529089714e-09,0.39418633193218533,133
IZRL,25.77609520517792,-33.418112083329305,0.7713211069764884,0.6213170718363131,0.7692484431865145,88
JUST,17.63895147416822,4.653865161266844,3.790172440098514,0.2356757683814835,0.2588741033780334,82
KOMP,-37.33760872198811,125.12478428692866,-0.2984029817495449,0.24517961535256738,0.37944405851349294,78
LIT,160.37382615275396,97.54750496772078,1.64405871996237,5.948902556945631e-07,0.6138394354825985,133
MOO,17.483668567340473,85.43644028051676,0.2046394783061615,0.20159255380985952,0.30315524454444776,133
MSOS,40.46482752024465,68.49059822034637,0.5908084988550127,0.01961083476634258,0.3607176125481879,55
NFRA,77.15264729554998,127.07170712520325,0.607158344221596,0.16198258579288788,0.20747400366009972,133
PAVE,680.6213747896503,465.78918655148624,1.4612219313820791,7.61070620063154e-05,0.40204585474522037,97
PBW,-14.386938402217806,-25.712090833006993,-0.5595398093316114,0.125031216725366,0.6607151889680873,133
PHO,94.97439984087312,52.24631134510373,1.8178201943011172,1.0283766954082318e-06,0.316594481510329,133
PRNT,1.1579555226686118,5.921168004584867,0.19556201103768478,0.5267308541269938,0.6399730727110093,34
PWRD,105.73176023371329,120.59483518381958,0.8767519775830293,0.004170741005021107,0.8131903831516256,40
ROBO,-1.1848012934052339,159.5707027559546,-0.007424929971119158,0.034660170267052384,0.32776012850594916,133
ROBT,35.36983961985105,7.865933604154475,4.496585071754241,0.048099327415068734,0.3133679387245486,86
SAMT,119.73475365766463,-0.9473536746473059,126.38865173794903,0.011193233100106089,0.8055500090087878,41
SIXG,29.02231633805624,15.780640867698224,1.8391088537768272,0.5533812969325802,0.5511051939857985,73
SUSA,11.688233446451292,-117.57083275628702,0.09941439702719357,0.7479030015232804,0.232857682791897,133
XT,95.26039576226849,127.00910395977131,0.7500280908401742,0.05402578662109528,0.14538305694311537,121
