lag,r_squared,coefficient,p_value,f_statistic,f_pvalue,ETF
1,0.09571864642621686,43.61704194631866,0.197431254223538,1.746533487382933,0.150306302715038,AIQ
2,0.07298481952851676,49.7999932031356,0.1497917011543953,1.2793785283377905,0.28721751293163167,AIQ
3,0.11220501639679914,35.001854656281495,0.3221980855123514,2.02217887632398,0.10182905045649264,AIQ
4,0.09623203080778042,44.0216500035024,0.21778554573056885,1.6770393916230757,0.16643316061807323,AIQ
5,0.0750644162784001,58.84412490009222,0.10812903793001964,1.2579237654947946,0.29614780446047034,AIQ
6,0.07823602983477396,61.91993295841338,0.09719300123092631,1.294365470551468,0.2822371534941758,AIQ
7,0.07681914869671669,59.23659957671169,0.11290508046394804,1.2481706361478688,0.3004133125119817,AIQ
8,0.06749736926893868,59.7535918006744,0.12841051574802947,1.067649745863266,0.38064346829096374,AIQ
9,0.12112315982905919,71.43835028890201,0.060117318709139035,1.9983298424154197,0.10674233448775429,AIQ
10,0.09148173941265669,63.37526419025802,0.1006069882568381,1.434880115439387,0.23425189572207678,AIQ
11,0.09318451230114444,54.762394776166836,0.17696137837172496,1.4386423587962158,0.23331190992292705,AIQ
12,0.0865806742293278,62.87928365707273,0.1203805620554742,1.3033272201119894,0.28020218649439965,AIQ
13,0.09396779099754349,63.55891223378908,0.11724302134853017,1.4001325403911746,0.24633678103565493,AIQ
14,0.09109378956833747,75.63886208623634,0.08906400836213274,1.3279617829954542,0.2716545863079946,AIQ
15,0.0837212020702035,67.89328660158006,0.12203544825936882,1.187821468063735,0.3271159965722303,AIQ
16,0.08604429369163602,66.53307452851149,0.12824356224946612,1.2003478253881756,0.32206520739987893,AIQ
17,0.08343990718195893,72.64136762861406,0.10167762221521488,1.1379492168022496,0.3494774810763959,AIQ
18,0.08775550890240202,77.54036301025877,0.08584740684362843,1.1784176221891958,0.3319231463592362,AIQ
19,0.14169239148762247,66.31932564880869,0.1358734331298286,1.9810015441881639,0.11244618046010756,AIQ
20,0.08425620120939126,68.75175254745227,0.1565351701144233,1.081099719722722,0.37662397732960634,AIQ
21,0.1200671907123495,74.55429255081954,0.11406393770277186,1.5691796903332018,0.19847465836233996,AIQ
22,0.14147435253697316,62.856527709684954,0.1965940994448337,1.8538601272357342,0.1351930847904185,AIQ
23,0.11263641361157772,82.85747465443113,0.10284413135208262,1.3962715720284384,0.2509371633814924,AIQ
24,0.152968090083772,96.28218030678028,0.04807156086658475,1.941375465492418,0.12083209239081175,AIQ
1,0.15352269898556492,-69.51332796858425,0.4157370762559167,0.906832934572376,0.4788175013968795,ARKB
2,0.2546075639809955,-103.10598713741292,0.15092693096006268,1.6224821590205865,0.20966572653382964,ARKB
3,0.12398669409673946,-69.45472582349697,0.41817776951006813,0.6369082748806348,0.642817082278585,ARKB
4,0.15650576857721576,-101.13145829508451,0.23591039079450246,0.7885643928248451,0.5484154080497516,ARKB
5,0.1626049914181601,-109.96913502570183,0.27692133661001883,0.7767182261739907,0.5563259895422279,ARKB
6,0.2015584573251361,-148.71903780519855,0.13630123646860157,0.9466494095949742,0.46428986454646803,ARKB
7,0.1851787977930941,-110.89205476060614,0.2976568780525558,0.7954208733405689,0.5475902626321725,ARKB
8,0.3084881212728747,-136.92638985775685,0.13537816626235313,1.449846958496673,0.2732543842419507,ARKB
9,0.22109333016488075,-95.41984025565901,0.3940437170862835,0.8515525879821353,0.5195493311418167,ARKB
10,0.19782794016756,-152.82325091042924,0.19032761048997138,0.6781922017757984,0.6211737272836644,ARKB
11,0.2846153477523675,-185.14023533943515,0.14196000989554258,0.9946234758397051,0.45400983573388043,ARKB
12,0.19717824182177068,-195.26041793458796,0.10326842579230969,0.5526146240800963,0.7024695841245286,ARKB
13,0.20978175782709685,-179.46375592449598,0.20889198247167412,0.5309463807118632,0.7171333707349397,ARKB
1,0.5684609725761951,-48.72524168337151,0.12412721793281396,18.77134707275361,6.817566906960623e-10,ARKF
2,0.5738788478431792,-48.67861036717228,0.12396905633307757,18.8545061167199,7.229773487038125e-10,ARKF
3,0.5730841332904404,-52.18518923870726,0.1123583173145482,18.45775115710195,1.1446753408450487e-09,ARKF
4,0.5767631417673704,-43.664320385090214,0.19479971368427484,18.39703291999159,1.371338868020435e-09,ARKF
